,fecha,titulo,descripcion,is_fake,,
1572,19/05/2017,Un hombre fue trasladado a la Unidad de Flagrancia de Quito por supuesto robo de accesorios de autos,"Tras una persecución policial en el sector de Carapungo, en el norte de Quito, un hombre de 40 años fue detenido por efectivos de la Subdirección Nacional de Investigación contra el Delito de Derecho a la Propiedad (Sidpro-BAC) por ser el presunto responsable de varios robos de accesorios de vehículos en la Ciudadela Bicentenario.",0,,
1573,18/05/2017,"Asaltantes se llevaron unos USD 15 mil de un banco, en el norte de Guayaquil","Unos USD 15 000 se habrían llevado cuatro hombres durante el asalto a una entidad bancaria, ubicada en la 12ava etapa de la Alborada, en el norte de Guayaquil. El hecho ocurrió la mañana de este jueves 18 de mayo de 2017.",0,,
1574,18/05/2017,Molotov denuncia que fue víctima de la ‘delincuencia y el crimen organizado’ en México,"La banda musical Molotov denunció este 17 de mayo del 2017 el robo de sus instrumentos y equipo de trabajo en una carretera del Estado de México cuando era llevado para un concierto en Morelia, capital del occidental estado de Michoacán.",0,,
1575,12/05/2017,Un hombre atraca un banco y toma un rehén en Austria,"Un hombre atracó el viernes 12 de mayo del 2017 un banco en la localidad de Erpfendorf, oeste de Austria, y tomó un rehén, informa la agencia de noticias austríaca APA.",0,,
1576,07/05/2017,El robo de combustible incendia el centro de México,"El robo de combustible ha puesto en pie de guerra a varios estados del centro de México, con violentos enfrentamientos entre las autoridades y bandas organizadas y miles de familias que viven de esta práctica ilegal, que esta semana dejaron una decena de muertos.",0,,
1577,05/05/2017,Comerciante asesinado en La Marín fue velado en una iglesia cristiana del Centro Histórico,"El cuerpo del comerciante, asesinado al interior de su local, está siendo velado este viernes 5 de mayo de 2017 en la iglesia cristiana Asamblea de Dios, localizada en las calles Montúfar y Espejo, en el Centro Histórico. Segundo Q., hermano mayor del fallecido, contó que llegaron al velorio familiares provenientes de Chimborazo y Guayas. Ellos no salen del asombro y piden que se haga justicia.",0,,
1578,05/05/2017,"Muerte de comerciante en La Marín se produjo por evitar que roben un pantalón de su negocio, según testigo","Los comerciantes del sector de La Marín están indignados por el asesinato de Luis Q., registrado la tarde del jueves 4 de mayo del 2017.",0,,
1579,04/05/2017,Un comerciante pierde la vida al evitar ser robado en La Marín,"Un hombre que se dedicaba a la venta de ropa en el sector de La Marín, en el centro de Quito, fue agredido con un puñal en el pecho, que le provocó la muerte. La Policía Nacional investiga el hecho que generó alarma en esa zona concurrida, este 4 de mayo del 2017.",0,,
1580,04/05/2017,Un hombre muere en La Marín por evitar que roben su local comercial,"Un hombre, de aproximadamente 30 años, fue herido con un arma blanca cerca del medio día de este jueves 4 de mayo del 2017, en la avenida Pichincha, en La Marín, centro de Quito.",0,,
1581,04/05/2017,Exmanager de Alanis Morissette es condenado a 6 años de cárcel por robarla,El exgerente financiero de Alanis Morissette fue condenado a seis años de prisión después de admitir que le robó millones de dólares a la cantante de rock engañándola respecto a sus finanzas.,0,,
1582,02/05/2017,Una familia detuvo dentro de su casa a un hombre que presuntamente ingresó para robar,El último fin de semana de abril del 2017 se registraron dos actos delictivos en la capital azuaya. En el Centro Histórico se frustró un asalto a una joyería y una persona fue detenida en el interior de una vivienda cuando intentaba robar. En ambos casos se activaron los sistemas de alarma de los inmuebles.,0,,
1583,27/04/2017,Testigo cuenta cómo fue el robo de USD 78 000,"El jueves 27 de abril del 2017, dos sujetos a bordo de una motocicleta robaron un maletín con USD 78 000 que las víctimas retiraron de una agencia bancaria ubicada en el norte de la capital. Un testigo contó que escucharon una detonación y al salir notaron que fue un asalto bajo la modalidad de sacapintas.",0,,
1584,27/04/2017,"Los habitantes de Llimpe Chico detuvieron a dos sospechosos de un robo de USD 30 000, en Tungurahua","Marco V., y Kléver B., fueron ajusticiados por los habitantes de la comunidad Llimpe Chico del cantón Quero en la provincia de Tungurahua. Ellos serían dos de los cuatro sospechosos señalados por el robo a uno de los vecinos del sector a quien se le habrían sustraído USD 30 000. El hecho ocurrió la madrugada del martes 25 de abril del 2017.",0,,
1585,26/04/2017,Policía intervino mecánicas donde supuestamente habían piezas robadas,"Un total de 20 locales mecánicos fueron intervenidos a nivel nacional por miembros de la Subdirección de Investigación de Delitos contra la Propiedad Brigada Anticriminal (Sidpro-bac), durante la mañana y tarde de este miércoles 26 de abril.",0,,
1586,25/04/2017,Imágenes de las cámaras de seguridad del asalto en Ciudad del Este,"En la mañana del martes, 25 de abril del 2017, comenzaron a difundirse las imágenes de las cámaras de seguridad de la sede de Prosegur en Ciudad del Este, que sufrió un asalto en la madrugada del lunes en el que una banda brasileña se llevó seis millones de dólares.",0,,
1587,25/04/2017,Video de las cámaras de seguridad del millonario asalto en Ciudad del Este,"En el video se ven hombres camuflados y fuertemente armados moverse junto a algunos de los autos y camiones que participaron del asalto del lunes, 24 de abril del 2017. El millonario robo, que según versiones de prensa no confirmadas oficialmente alcanzaría los USD 40 millones. Video: Infobae",0,,
1588,25/04/2017,"Botín del ‘robo del siglo’ fue de USD 8 millones, según empresa afectada","Los asaltantes de una transportadora de caudales de la paraguaya Ciudad del Este se llevaron un botín de USD 8 millones, informó la empresa este martes 25 de abril de 2017.",0,,
1589,25/04/2017,Al menos ocho detenidos en Brasil por millonario asalto en Paraguay,"La Policía Federal (PF) brasileña detuvo a al menos ocho sospechosos de participar en el cinematográfico y millonario asalto a la firma de seguridad privada española Prosegur en Ciudad del Este (Paraguay), fronteriza con Brasil, informaron hoy, martes 25 de abril, a EFE fuentes policiales.",0,,
1590,24/04/2017,El enfrentamiento de delincuentes que robaron USD 40 millones con la policía de Ciudad del Este,"Alrededor de las 00:30 de la madrugada del lunes, 24 de abril del 2017, una banda de aproximadamente 35 personas hizo detonar cuatro explosivos frente a la sede de la empresa transportadora de valores, Prosegur, e ingresaron a robar su bóveda en Ciudad del Este, Paraguay, robando USD 40 millones. Video: Infobae",0,,
1591,16/04/2017,Al club Santos FC le robaron la taquilla de USD 3 500 en pleno partido,"El club Santos FC, de la Segunda categoría de El Oro, denunció que sufrió el robo de USD 3 500 de la taquilla del partido ante Orense.",0,,
1592,15/04/2017,Hurto en una cafetería del Centro Histórico de Quito,"A las 12:15 del viernes 14 de abril, a la cafetería Galleti, ubicada en el lobby del teatro Bolívar, entraron seis personas con la intención de llevarse el dinero del local.",0,,
1593,12/04/2017,Seis personas detenidas por supuesto robo y desmantelamiento de vehículos,"Seis personas fueron detenidas al mediodía de este miércoles 12 de abril cerca del Parque Industrial, en el sur de Quito, por el supuesto delito de robo de vehículos.",0,,
1594,11/04/2017,Kuczynski dice si Perú quiere progresar ‘se tiene que colgar’ a los ladrones,"El presidente de Perú, Pedro Pablo Kuczynski, afirmó el martes 11 de abril del 2017 en la región norteña de Piura que si su país quiere progresar se tiene que ""colgar a los rateros (ladrones)"".",0,,
1595,10/04/2017,Un sacerdote muere asfixiado en presunto robo en el centro de Venezuela,"Un sacerdote de 34 años murió hoy, lunes 11 de abril de 2017, en su residencia asfixiado al resistirse en un presunto robo en una comunidad del estado Aragua, en el centro de Venezuela, informó el Ministerio Público (MP, Fiscalía) del país caribeño.",0,,
1596,06/04/2017,Actor mexicano y su esposa fueron maniatados para robarles la casa,"El actor mexicano Arturo Peniche, con una dilatada trayectoria en la televisión de su país, sufrió un asalto en su casa de la Ciudad de México a manos de tres ladrones que lo amarraron junto con su esposa, informaron este 5 de abril del 2017 fuentes judiciales.",0,,
1597,30/03/2017,"Robaron una gasolinera en el norte de Quito y en la huida, una presunta asaltante murió","La madrugada de este jueves 30 de marzo, aproximadamente a las 03:00, se produjo un asalto en una gasolinera ubicada en la entrada de Pomasqui, norte de Quito.",0,,
1598,27/03/2017,La mayor moneda de oro del mundo fue robada de un museo berlinés,"Espectacular robo en la famosa isla de los museos de Berlín: unos ladrones sustrajeron en la madrugada de este lunes 27 de marzo del Bode-Museum la considerada como la mayor moneda de oro del mundo, según confirmó la policía.",0,,
1599,26/03/2017,"Tres personas fueron detenidas en La Marín, en el centro de Quito","La actitud sospechosa de tres personas en las afueras de una tienda del centro de Quito, llamó la atención del personal de video vigilancia del ECU 911 Quito. Las cámaras los siguieron de cerca, con lo que los efectivos de la Policía Nacional actuaron para frustrar un presunto delito.",0,,
1600,22/03/2017,Un camión con placas de Ecuador fue quemado en Colombia,"La noticia la difundió radio Caracol, de Colombia. Dos personas que fueron sorprendidas mientras presuntamente intentaban robar dos vacas fueron detenidas y castigadas por la comunidad. El suceso habría ocurrido el 20 de marzo del 2017, en la vereda Llano de Piedra, del municipio de Cumbal, en el sur occidente de Colombia, en la frontera con Ecuador.",0,,
1601,21/03/2017,Parque chino usa reconocimiento facial para evitar el robo de papel higiénico,"Los responsables del parque que rodea al Templo del Cielo, uno de los principales edificios históricos de Pekín, pusieron en marcha un nuevo sistema de reconocimiento facial para luchar contra el robo de papel higiénico.",0,,
1602,20/03/2017,"Mayra Montaño, ‘La Bombón’, pasó el susto de un asalto en restaurante de Guayaquil","Luego del asalto que sufrió la tarde del domingo, Mayra Montaño, conocida como ‘La Bombón’, volvió a sonreír la mañana de este lunes 20 de marzo, durante una visita al programa Los Confiables, de Canal UNO, donde fue presentadora de noticias.",0,,
1603,16/03/2017,"Roban USD 200 000 en joyas a Kendall Jener, hermana de Kim Kardashian","El clan Kardashian fue víctima de otro robo de joyas. En esta ocasión, la víctima fue la hermana menor de la socialité Kim Kardashian, Kendall Jenner. Los hechos ocurrieron el pasado miércoles 15 de marzo de 2017, según información publicada por el portal E! Online Latino.",0,,
1604,11/03/2017,Zoológico acorta los cuernos de sus rinocerontes para evitar su robo,"El zoo Pairi Daiza, en Bélgica, decidió acortar los cuernos de sus rinocerontes después de la muerte de un ejemplar en el zoo francés de Thoiry, abatido por individuos para llevarse su cuerno principal, anunció el sábado 11 de marzo del 2017 el director del establecimiento belga.",0,,
1605,02/03/2017,Un joven fue condenado a cuatro meses de prisión por robar una caja de chocolates en Argentina,"Un joven fue condenado a cuatro meses de prisión por robar una caja de chocolates en Argentina, informó la prensa local este jueves 2 de marzo del 2017.",0,,
1606,20/02/2017,Ocho años de cárcel para un ‘hombre araña’ que robó cinco obras maestras,"El ladrón de cinco obras de maestros de la pintura en 2010 en el Museo de Arte Moderno de París, uno de los más espectaculares de los últimos años, fue condenado este lunes 20 de febrero de 2017 a ocho años de cárcel y a una multa de 200 000 euros.",0,,
1607,14/02/2017,Roban USD 2 millones en joyas a la cantante Alanis Morissette,"USD 2 millones en joyas fueron robados de la casa de la cantante Alanis Morissette en un acomodado barrio de Los Ángeles, informó la prensa local este martes 14 de febrero de 2017.",0,,
1608,10/02/2017,Se entrega presunto autor de robo de joyas de los Goya,"El presunto autor del robo de joyas puestas a disposición de los artistas que participaron en la gala de los premios Goya del cine, valoradas en 30 000 euros, se entregó el jueves 9 de febrero de 2017 a la policía, informó la jefatura de Madrid.",0,,
1609,09/02/2017,Así actúan las bandas de arranchadores en Quito,"El fuerte tirón la lanzó al piso. Desorientada por el impacto contra la vereda, alzó la cabeza y solo vio a un hombre que corría con su cartera. Hasta ponerse de pie, el desconocido desapareció entre las calles del centro de Quito.",0,,
1610,08/02/2017,En Machala un miembro de la Policía Nacional fue atacado por un sospechoso en un vehículo,Presuntos delincuentes atacaron a un miembro de la Policía Nacional en una urbanización. Video Televicentro.,0,,
1611,07/02/2017,‘De película’: roban joyas durante la gala de los Premios Goya en España,"La Academia del Cine español denunció el robo de joyas por un valor de 30.000 euros (USD 32 000) del hotel en el que se estaba celebrando el sábado la gala anual de los Premios Goya, los más importantes del país, informó hoy la Policía Nacional.",0,,
1612,31/01/2017,Dos hombres acusados de sacapintas fueron detenidos en el norte de Quito,"La tarde de este martes, 31 de enero de 2017, efectivos del Subdirección de Inteligencia de Delitos contra la Propiedad (Sidpro-Bac), detuvieron a dos hombres a quienes se les acusa de robo a mano armada bajo la modalidad de sacapintas. La víctima del supuesto robo resultó herida por los golpes que recibió, según la Policía Nacional.",0,,
1613,24/01/2017,Detienen a funcionaria por el robo masivo de papel higiénico Río de Janeiro,"Una funcionaria municipal brasileña fue detenida por el supuesto robo de más de 1 000 rollos de papel higiénico y varios otros productos de instituciones públicas del estado Rio Grande do Sul, informaron el martes 24 de enero del 2017 medios locales.",0,,
1614,23/01/2017,En El Chaco robaron una camioneta del GAD y la encontraron en Quito,"En El Chaco, provincia de Napo, una camioneta de propiedad del Gobierno Autónomo Descentralizado, fue robada después de dejarla parqueada, el 19 de enero del 2017. La Policía Judicial, después de las labores de investigación, la encontró ayer, 22 de enero, en el sur de Quito.",0,,
1615,20/01/2017,La calamidad de denunciar un robo,"Es una desgracia que le roben un vehículo, sin duda, pero otra desgracia es también que lo encuentre y usted ya haya presentado una denuncia ante la Fiscalía y no debería ser así, en estos tiempos en que se habla de eficiencia y atención al usuario. En noviembre fue sustraída mi camioneta, del frente de la casa.",0,,
1616,19/01/2017,Detienen en Guayaquil al sospechoso de robar un balde con oro en Nueva York,"La Policía Nacional informó, el jueves 19 de enero del 2017, la detención del ecuatoriano que habría robado un balde con oro en Nueva York, Estados Unidos. El sospechosos era buscado por la Policía de esa ciudad.",0,,
1617,19/01/2017,Seis detenidos por el presunto robo a una iglesia en Rumiñahui,La Policía detuvo a seis personas la madrugada de este jueves 19 de enero del 2017 por el supuesto delito de robo en una iglesia cristiana ubicada en el cantón Rumiñahui.,0,,
1618,18/01/2017,"Exmánager de Alanis Morissette admite haberle robado USD 4,8 millones","El administrador de negocios de la cantante canadiense Alanis Morissette, Jonathan Todd Schwartz, admitió haberle robado USD 4,8 millones entre 2010 y 2014, informó este miércoles 18 de enero Los Ángeles Times.",0,,
1619,11/01/2017,Una banda de presuntos roba casas fue desarticulada en Quito,La Policía detuvo a tres personas que presuntamente pertenecían a una banda delictiva dedicada al robo a domicilios. Para la desarticulación de este grupo se realizó un investigación policial de tres meses.,0,,
1620,09/01/2017,Detenidos en Francia 17 sospechosos por robo a Kim Kardashian,"La policía francesa detuvo hoy, 9 de enero, a 17 personas en varias operaciones policiales simultáneas en diferentes puntos del país en relación con el atraco que sufrió a punta de pistola la estadounidense Kim Kardashian el pasado 3 de octubre en el hotel de lujo de París donde estaba alojada.",0,,
1621,08/01/2017,"Un hombre entró a robar una casa, lo atacó un pitbull y perdió un brazo","El 29 de diciembre pasado, en el barrio La Costanera de la ciudad de San Miguel de Tucumán y luego de saltar por algunos techos, un hombre decidió entrar a una casa aparentemente vacía para robarla sin imaginarse lo que estaba por ocurrirle.",0,,
1622,04/01/2017,La Policía detuvo a cuatro personas acusadas de intento de robo a un complejo recreacional,"La Policía Nacional informó que ayer, 3 de enero del 2017, en Quitumbe, en el sur de la capital, se frustró un presunto asalto a un complejo recreacional. El operativo se denominó Bastión 01 y estuvo a cargo del Sidpro-Bac del Distrito Metropolitano de Quito.",0,,
1623,03/01/2017,Joven se agarró de su auto durante cinco kilómetros para evitar robo,"Un joven al que intentaron robar su vehículo en Francia se agarró al techo de su auto durante más de cinco kilómetros y con la otra mano alertó a la policía que tras una persecución detuvo al conductor, informaron el martes 3 de enero fuentes policiales.",0,,
1624,03/01/2017,Una comunidad de internautas combate el robo de antigüedades en India,"Durante el día Arvind Venkatraman funge como ingeniero informático en Chennai, la gran urbe del sur de India. Pero en sus ratos libres se convierte en detective a través de Internet, intentado localizar antigüedades robadas en su país.",0,,
1625,02/01/2017,El robo de ‘tablets’ es uno de los delitos que más se denuncia,"En zonas de la Bahía de Guayaquil las ofertas se repiten a diario. “Amigo, le vendo esta ‘tablet’ barata. Deme USD 50 por ella. Es negociable”, repetía en voz baja un hombre de unos 30 años.",0,,
1626,28/12/2016,USD 4 000 habrían sido robados de una Cooperativa de Ahorro y Crédito en el sur de Quito,"Una cooperativa de Ahorro y Crédito habría sido asaltada la mañana de este miércoles 28 de diciembre del 2016 en el sector de Buenaventura, en el sur de Quito. Según información de la Policía, el robo se habría cometido en el interior de la entidad financiera.",0,,
1627,28/12/2016,Tres computadoras fueron presuntamente sustraídas de las instalaciones de diario Expreso,"Tres computadoras habrían sido sustraídas la madrugada de este miércoles 28 de diciembre del 2016 de las inmediaciones del diario Expreso, ubicado en las calles Juan León Mera y Robles.",0,,
1628,27/12/2016,La casa de Carlos Tévez fue desvalijada mientras se casaba en Uruguay,"El diario argentino El Clarín publicó este martes 27 de diciembre de 2016 en su portal oficial, que el delantero de Boca Juniors, experimentó el robo de su casa ubicada en La Horqueta, San Isidro en la periferia de Buenos Aires mientras celebraba su boda en Uruguay.",0,,
1629,26/12/2016,Un chino fue detenido por robar cajeros automáticos con una excavadora,"Un joven chino fue detenido en la provincia sureña de Cantón por intentar robar en varios cajeros automáticos con una excavadora, informó el lunes 26 de diciembre del 2016 el diario oficial Global Times citando fuentes policiales.",0,,
1630,23/12/2016,Intento de asalto en un banco en el norte de Quito fue frustrado,"El viernes 23 de diciembre del 2016 cuatro personas fueron detenidas tras una tentativa de asalto a una entidad bancaria en el norte de Quito. Uno de los sospechosos se encuentra herido, fue trasladado a una casa de salud para recibir primeros auxilios.",0,,
1631,23/12/2016,Cuatro personas fueron detenidas por tentativa de asalto a un banco en el norte de Quito,"La policía detuvo a cuatro personas en los exteriores de un banco ubicado en la avenida 6 de Diciembre y Los Álamos, en el norte de Quito, la mañana de este viernes 23 de diciembre del 2016. Los detenidos presuntamente se habrían apoderado de bolsas de dinero que estaban siendo entregadas en el interior de una institución bancaria ubicada en ese lugar, según informó la institución.",0,,
1632,22/12/2016,"Justin Bieber, procesado en Argentina por instigar a robo y lesiones","El cantante canadiense Justin Bieber fue procesado por la Justicia argentina, sin prisión preventiva, como supuesto instigador de los delitos de robo y lesiones durante un escándalo que protagonizó en noviembre de 2013 durante su visita al país sudamericano, confirmaron hoy, jueves 22 de diciembre, fuentes judiciales.",0,,
1633,22/12/2016,Policía de Nueva York identifica al hombre que robó un balde lleno de oro,"El hombre del robo de un balde de oro, ocurrido el pasado noviembre sería de nacionalidad ecuatoriana, según publicó The New York Times después de que la policía de ese estado emitiera el 21 de diciembre del 2016, el nombre del sujeto que aparece en los videos difundidos en redes sociales, tras el hecho.",0,,
1634,21/12/2016,Quiso robar un iPhone y se topó con un camionero maestro de kung-fu,Un camionero y maestro de artes marciales chino detuvo con un golpe de kung-fu a un hombre que le había robado su iPhone.,0,,
1635,21/12/2016,Un maestro de kung-fu detuvo a un hombre que le había robado su iPhone,"La escena, digna de una película de Bruce Lee, ocurrió en la ciudad de Foshan, en el sureste de China. Video: Infobae",0,,
1636,17/12/2016,Detienen a cuatro personas después de una persecución en el Valle de Los Chillos,"Cuatro personas fueron arrestadas después de que la Policía efectuara una persecución policial, la noche del viernes 16 de diciembre del 2016.",0,,
1637,17/12/2016,Donald Trump acusó a China de ‘robarle’ la sonda submarina a EE.UU.,Donald Trump transmitió su descontento luego de que China capturara una sonda submarina estadounidense en el Mar de China Meridional. Lo hizo este sábado 17 de diciembre del 2016 a través de su cuenta de Twitter.,0,,
1638,16/12/2016,Detienen a dos personas investigadas por robo en cajeros automáticos en Quito,La Policía detuvo la mañana de este viernes 16 de diciembre del 2016 a dos personas por una supuesta vinculación a una organización delictiva en una investigación de robo a clientes del sistema bancario.,0,,
1639,16/12/2016,"Exelectricista de Picasso, condenado por ocultar arte en garaje","El exelectricista del pintor Pablo Picasso y su mujer fueron condenados por la Justicia francesa a dos años de cárcel por almacenar en su garaje 271 obras de arte, informó hoy (16 de diciembre de 2016) un portavoz judicial.",0,,
1640,30/11/2016,30 km de cables eléctricos fueron robados en 11 meses,"Robarlos es un riesgo que puede terminar en la muerte. Sin embargo, el delito es frecuente. El robo de cables eléctricos en el Distrito Metropolitano de Quito genera altas pérdidas económicas a la ciudad. Solo en lo que va del año, la Empresa Eléctrica Quito ha registrado aproximadamente 30 000 metros de cable robado en toda el área de cobertura.",0,,
1641,23/11/2016,Detienen a cuatro presuntos sacapintas en la avenida Gaspar de Villaroel,"Cuatro presuntos sacapintas fueron detenidos la mañana de este miércoles 23 de noviembre del 2016, en la avenida Gaspar de Villaroel, en el sector de la ""Y"".",0,,
1642,22/11/2016,Roban más de 5 millones de euros a dos mujeres cataríes tras llegar a París,"Dos adineradas turistas cataríes, que llegaron ayer, 21 de noviembre del 2016 en un vuelo privado a París, fueron atracadas cuando salían en coche del aeropuerto de Le Bourget y les robaron pertenencias por valor de al menos cinco millones de euros, según fuentes policiales citadas por los medios.",0,,
1643,18/11/2016,"Los celulares robados son activados, pese a seguridades","El local está lleno de celulares. En las vitrinas cuelgan letreros que ofertan servicio técnico y toda clase de repuestos. Una joven recibe a los clientes que llegan con los móviles apagados. Ella llama al técnico, otro joven que usa lentes y guantes azules. Con unas pequeñas pinzas abre el aparato y entra a un cuarto que está detrás del mostrador. Enseguida confirma que el celular está reportado como robado.",0,,
1644,17/11/2016,Cuatro detenidos por presunto robo a casas en el sur de Quito,"Cuatro personas fueron detenidas la mañana de este jueves 17 de noviembre del 2016 en el sector de Quitumbe, por el presunto de robo a domicilios.",0,,
1645,14/11/2016,Tres sospechosos de operar bajo la modalidad dulces sueños recibieron prisión preventiva,"A tres personas acusadas de haber cometido un presunto robo en el sector de Pomasqui se les dictó prisión preventiva. La decisión la emitió la Jueza de la Unidad Judicial de Garantías Penales durante la audiencia realizada este lunes 14 de noviembre del 2016 en la Unidad de Flagrancias. Los sospechosos fueron detenidos ayer por la mañana en el sector de San Juan, en el centro de Quito.",0,,
1646,14/11/2016,"Familiares y amigos del periodista Robert Salazar, en un plantón por la vida y la seguridad","Desde las 07:00 del lunes 14 de noviembre, familiares y amigos del periodista Robert Salazar realizaron un plantón denominado por la vida y la seguridad en la plaza Rocafuerte, conocida también como plaza San Francisco, en el centro de Guayaquil.",0,,
1647,13/11/2016,Tres detenidos por el supuesto robo bajo modalidad ‘dulces sueños’,"Tres personas fueron detenidas la mañana de este domingo 13 de noviembre de 2016, por el presunto delito de robo. Según los denunciantes, los sospechosos les habrían robado sus pertenencias bajo la modalidad 'dulces sueños' en el sector de Pomasqui.",0,,
1648,09/11/2016,Tres personas fueron detenidas por un intento de robo de un local en Quito,"Dos mujeres y un hombre, de entre 20 y 38 años, fueron arrestados por la Policía después de que supuestamente forzaran las puertas y candados de un gimnasio, ubicado en el sector de La Ferroviaria, en el sur de Quito.",0,,
1649,09/11/2016,Tres personas fueron detenidas por robo a una joyería en un centro comercial del norte de Quito,"Tres personas fueron detenidas la noche de este martes 9 de noviembre del 2016 por ser los presuntos autores de un robo realizado esta tarde en una joyería, ubicada en el interior de un centro comercial del norte de Quito. Los sospechosos fueron capturados en una hostería de La Mariscal.",0,,
1650,08/11/2016,Un guardia herido durante asalto a un blindado en centro comercial de Guayaquil,"Usaron uniformes de una cadena de comidas rápidas y credenciales falsas para ingresar al área de parqueo de un centro comercial del norte de Guayaquil. El sitio fue la escena de un asalto a un vehículo blindado, registrado la mañana de este martes 8 de noviembre del 2016.",0,,
1651,08/11/2016,Policía detiene a sospechosos de asesinar al periodista Robert Salazar,"La mañana de este 8 de noviembre del 2016, el ministro del Interior, José Serrano, confirmó que los policías capturaron a un sospechoso de asesinar a Robert Salazar.",0,,
1652,07/11/2016,"Robo en centro infantil en La Ecuatoriana, al sur de Quito","Electrodomésticos, televisores, computadoras, platos, incluso las llaves de agua y grifería son algunos de los elementos que se presume fueron robados en el Centro Infantil del Buen Vivir Santa Cruz, ubicado en el sector de La Ecuatoriana.",0,,
1653,03/11/2016,Cibermafias atacan a ecuatorianos en Ipiales,"La alerta llegó de la Fiscalía. Sus investigadores conocen de una nueva estafa informática cuyas víctimas son personas que viajan al extranjero y utilizan sus tarjetas bancarias para realizar compras, sobre todo en Ipiales y Pasto, ciudades fronterizas con Tulcán.",0,,
1654,31/10/2016,Electricista que ocultó 271 obras de Picasso cambia su versión,"El exelectricista de Pablo Picasso, condenado en 2015 por haber ocultado 271 obras del artista español durante casi 40 años, dio este lunes 31 de octubre de 2016 una nueva versión de los hechos durante una audiencia en un tribunal de apelación francés.",0,,
1655,28/10/2016,Desarman banda que supuestamente operaba en modalidad ‘Dulces sueños’,"Miembros del Grupo de Operaciones Especiales (GOE) y de la Brigada Anti Criminal (BAC) detuvieron a una banda que supuestamente operaba en modalidad 'Dulces sueños'. Esto sucedió en el sector de la Nueva Aurora, en Quito.",0,,
1656,23/10/2016,Policía que disparó contra un sospechoso en Quito quedó en libertad,"Una audiencia se desarrolló para analizar la actuación del policía que disparó y mató a un sospechoso de robo a mano armada, que trataba de huir en una moto de una persecución que se registró en el sur de Quito.",0,,
1657,20/10/2016,Difunde el primer video del millonario asalto a Kim Kardashian,La cadena francesa M6 emitió este jueves 20 de octubre de 2016 en exclusiva un video que muestra el momento de la huida de los cinco delincuentes que asaltaron a la estrella estadounidense Kim Kardashian en París el pasado 3 de octubre.,0,,
1658,20/10/2016,Video muestra a los posibles ladrones de las joyas de Kim Kardashian,"La cadena francesa M6 difundió un video donde se observa a tres hombres vestidos con un chaleco reflectante pasar en bicicleta cerca de la residencia de lujo de Kim Kardashian. Los individuos no son identificables, ya que tienen la cara oculta tras capuchas y pasamontañas. No obstante, por la hora y el lugar, todo indicaría que se trata de los delincuentes que atacaron a la famosa.",0,,
1659,17/10/2016,Niña de 11 años roba el auto a su madre y choca en una persecución policial,"Una niña de 11 años robó este lunes 17 de octubre de 2016 el vehículo de su madre y mientras era perseguida por la Policía lo estrelló contra una de las patrullas en el condado Broward, al norte de Miami (EE.UU.), informaron medios locales.",0,,
1660,14/10/2016,Mafias emplean nueva estafa en la venta de autos en Ecuador,"Era el vehículo de sus sueños: motor 3500, frenos ABS, sensores de lluvia, retrovisores eléctricos, cuatro ‘airbags’... Para Gabriel, un agrónomo de 37 años, lo mejor de la oferta era el precio y la promesa de que se trataba de un auto “totalmente libre de impuestos”.",0,,
1661,13/10/2016,Cinco sospechosos detenidos por asalto y robo a mano armada en Quito,"Cinco personas fueron detenidas en el operativo Fortaleza 130 realizado la noche de ayer, y la madrugada de este jueves 13 de octubre del 2016. Los sospechosos habrían sido miembros de una supuesta banda dedicada al asalto y robo a mano armada en la vía pública, domicilios y locales comerciales.",0,,
1662,13/10/2016,El polémico disfraz para Halloween de Kim Kardashian atada y amordazada,A inicios de octubre atrás la estrella Kim Kardashian sufrió un violento robo en su residencia en París. Fue amordazada y atada por cinco delincuentes que se hicieron pasar por policías y robaron joyas valuadas en USD 10 millones.,0,,
1663,13/10/2016,Kim Kardashian presenta demanda por video del asalto en París,"La estrella de las redes sociales Kim Kardashian presentará una demanda judicial tras la difusión de un video grabado en el apartamento de París poco después de ser asaltada, anunciaron este jueves 13 de octubre de 2016 sus abogados.",0,,
1664,09/10/2016,Los ladrones de Kim Kardashian perdieron una de las joyas en su huida,"Los ladrones que atracaron en París a la estrella estadounidense Kim Kardashian en el apartamento de lujo del centro de la ciudad en el que estaba alojada perdieron en su huida una de las joyas que habían sustraído, informó este 9 de octubre del 2016 el canal de televisión M6.",0,,
1665,07/10/2016,Un presunto ladrón de celulares fue retenido por los pasajeros de un bus,"Los pasajeros de un bus de la Cooperativa Mitad del Mundo detuvieron a un presunto delincuente que había sustraído un teléfono celular. El hecho se dio en la avenida Mariscal Sucre, este viernes 7 de octubre de 2016.",0,,
1666,04/10/2016,"‘Se metieron con el hombre equivocado’, dice guardaespaldas de Kim Kardashian, tras robo en París","Pascal Duvier, el guardespaldas de Kim Kardashian, habló por primera vez desde el millonario robo a su famosa clienta. Después de recibir cientos de críticas por no haber estado junto a la estrella estadounidense en el momento del violento episodio, Duvier ahora promete venganza.",0,,
1667,04/10/2016,Kim Kardashian logró desatarse y llamar a su guardaespaldas tras el asalto,"La estrella de la telerrealidad estadounidense Kim Kardashian, atacada en su hotel parisino por hombres armados que se llevaron joyas por unos USD 10 millones, pudo desatarse y llamar por teléfono a su guardaespaldas, informó este martes 4 de octubre de 2016 una fuente próxima a la investigación.",0,,
