fecha,titulo,link,descripcion,is_fake
2017-06-01,Janeth Hinostroza perrea en vivo como protesta contra la Supercom,http://elmercioco.com/janeth-hinostroza-en-vivo-como-protesta-contra-la-supercom/,"Varios políticos ecuatorianos han reaccionado en contra el comunicado de la Superintendencia de la Información y Comunicación (Supercom) sobre la prohibición  de la difusión de canciones de los géneros reggaetón y urbano en el horario familiar, que va de 06:00 a 18:00. Por su parte la presentadora Janeth Hinostroza en la mañana protestó contra la resolución de la Supercom.",1
2017-06-01,Páez: “Que nos quiten todo menos el perreo intenso”,http://elmercioco.com/paez-menos-el-perreo-intenso/,"Cerca de las 18:00, el opositor y ex candidato por CREO, Andrés Páez, llegó a la tribuna de los Shyris a avivar los ánimos de los ñengosos que estaban preocupados por el anuncio de la Supercom. Según Andrés Páez, la SECOM viola la constitución porque el perreo intenso y el reggaeton es un derecho de todos los ecuatorianos que fue ratificado en Montecristi en el 2008.",1
2017-06-01,Ñengosos amenazan con incendiar la SUPERCOM por prohibir el reggaeton,http://elmercioco.com/nengosos-amenazan-con-incendiar-supercom/,"Después que la Superintendencia de la Información y Comunicación (Supercom) enviara un comunicado este miércoles 31 de mayo del 2017 en el que recuerda que las canciones de reguetón y género urbano deben respetar las franjas horarias, un grupo de jóvenes ñengosos  protestaron esta mañana. En las afueras de la Supercom, varios reggaetoneros gritaban frases en contra de la prohibición del reggaeton.",1
2017-05-31,Zoológico de Loja exhibirá a sus hermosos gallinazos comiendo carne de jirafa,http://elmercioco.com/zoologico-de-loja-exibira-sus/,"La pareja de jirafas que adquirió el Municipio de Loja a un zoológico de Estados Unidos en tres millones de dólares ya está en el Bioparque Orillas del Zamora. Desde Quito, los ejemplares fueron trasladados en un camión con compartimentos separados y arribaron a las 05:00 de ayer, 25 de mayo del 2017, a la capital lojana. La tarde del miércoles, el alcalde Bolívar Castillo afirmó que las jirafas servirán de alimento para los hermoso gallinazos que posee el zoológico.",1
2017-05-31,Asamblea remodelará su podium para que Serrano pueda dar sus discursos,http://elmercioco.com/asamblea-remodelara-su-podium/,"José Serrano, presidente de la Asamblea afirmó que el edificio de la Asamblea Nacional será renovado para que las personas de baja estatura puedan usar las instalaciones con normalidad. Para evitar las burlas de los asambleístas de talla normal, José Serrano recordó a los asistentes que los perfumes más caros vienen en botellas pequeñas.",1
2017-05-30,Nik Jam y Wisin podrían ir a prisión acusados de robar un iPhone en Guayaquil,http://elmercioco.com/nik-jam-y-wisin-encarcelados-por-robar/,"Los cantantes de reggaetón puertorriqueños Nicky Jam y Wisin visitaron el barrio Las Peñas en Guayaquil como parte de las grabaciones del videoclip del tema Si tú la ves en locaciones en la ciudad. Miles de ñengosos acudieron a ver a sus ídolos. “Escogimos Guayaquil polque nos dijelon que es la ciudad con mayol númelo de ñengosos en el mundo y pensamos que entle ñengosos nos entendemos y tendlíamos menos discriminación, ya tu sabes”, afirmó Nik Jam.",1
2017-05-30,Mashi Maldonado vuelve a ser lustrabotas con el fin de las sabatinas,http://elmercioco.com/mashi-maldonado-lustrabotas/,"El pasado sábado fue doloroso para el Mashi José Maldonado. Por primera vez en 10 años ya no será parte del tradicional Enlace Ciudadano. Ya no verá a las autoridades y simpatizantes del Gobierno. No estará en el escenario, con el micrófono, difundiendo el resumen en kichwa del informe semanal que hacía el expresidente Rafael Correa porque las sabatinas llegaron a su fin. Esta vez, el ‘Mashi’ desempolvará su plataforma lustrabotas. Dice que ahora tendrá que regresar a su trabajo habitual.",1
2017-05-27,Médicos dan a Correa paracetamol y una cita médica para el Abril del 2023,http://elmercioco.com/correa-paracetamol-2023/,"Cerca del mediodía de este sábado, 27 de mayo de 2017, el expresidente Rafael Correa abandonó el Hospital Carlos Andrade Marín (HCAM) del Seguro Social luego de haber sido internado por una neumonía leve desde el miércoles pasado. El exmandatario salió de la casa médica a bordo de una camioneta negra, que formaba parte de una caravana de seguridad con al menos cuatro vehículos y 10 guardaespaldas. No se lo pudo observar al momento de su salida pero su médico afirmó que se cumplió con las políticas del IESS y se le recetó paracetamol.",1
2017-05-26,Ricardo Patiño entrega un paquete de 13 casetes a varios ministros de Correa,http://elmercioco.com/ricardo-patino-paquete-con-13-casetes/,"El ministro de Defensa Ricardo Patiño entregó esta mañana un paquete con 13 casetes al ministro Alvarado con instrucciones claras sobre su difusión. El ministro que en días anteriores intentó suicidarse al enterarse que Rafael Correa no planea llevarlo a Bélgica con él, ha sido visto caminando por los patios de Carondelet con una grabadora vieja y varios casetes.",1
2017-05-26,Páez: “Yo solo le quería comprar una dona y me entregó el chiquito”,http://elmercioco.com/paez-yo-solo-le-queria-comprar-una-dona-y-entrego-el-chiquito/,"En mi búsqueda por incendiar Venezuela no solo encontré prostitutas baratas y unas buenas donas, también encontré el amor. Declara Tarquino a la prensa después de tomarse una foto con su nueva “más que moza, pero menos que mujer” venezolana. “Todo comenzó cuando vi una protesta de venezonalos cuando estaba en Quito, y yo que me jalaba un hambre tremenda quería ver si alguien tenía donas y a la primera chicha que me acerqué a pedirle algo, no solo me vendió un sánduche buenazo, también me cautivó y cuando ya salimos del motel me dijo que lo hizo porque le parecía atractivo, me enamoré” fueron las palabras de Andrés Páez",1
2017-05-25,Antes de irse Rafael Correa deja ley para que desaparezca diario “El Mercioco”,http://elmercioco.com/rafael-correa-deja-ley-para-que-desaparezca-diario-el-mercioco/,"COMUNICADO El expresidente de la República Rafael Correa, durante sus últimos cinco años de mandato, recibió muchas críticas en las redes sociales por parte de diario “El Mercioco”. Aunque lo intentó, Correa nunca pudo callarnos la boca.",1
2017-05-24,Ministro Patiño intenta suicidarse al enterarse que Correa no planea llevarlo a Bélgica,http://elmercioco.com/ministro-patino-intenta-suicidarse-al-enterarse-que-correa-no-planea-llevarlo-belgica/,"El ministro de Defensa, Ricardo Patiño, ya se encuentra estable según los galenos después de intentar suicidarse esta mañana reconoció la mañana en su departamento en Quito. Los bomberos que socorrieron al ministro llegaron a tiempo gracias a una llamada telefónica del guardián del inmueble.",1
2017-05-24,Opositores de Correa caen en crisis existencial y piensan conseguir trabajo.,http://elmercioco.com/opositores-de-correa/,"En el palacio de Carondelet se prepara el cambio de presidencia, donde Correa dejará su cargo despues de 11 años como presidente del país. Este hecho ha molestado a mucha gente, pero no específicamente a quienen lo apoyan, sino a sus opositores. El grupo de protestantes vinculado a CREO y varias personas en todo el país han caido en crisis existencial al darse cuenta que ya no tienen a quien culpar por ser pobres o menos ricos. La falta de un “Fuera Correa Fuera” en las calles o en las conversaciones los dejará destrozados y probablemente caigan en una depresión, por lo que una idea general ha sido la busqueda de empleo, pero no saben aún si llegar a tales extremos.",1
2017-05-23,Venezolanos en Quito piden la reelección de Rodas como alcalde de Quito,http://elmercioco.com/venezolanos-en-quito-piden-la-reeleccion-rodas/,"Un grupo de aproximadamente 100 ciudadanos venezolanos se apostó, pasadas las 8 am de este martes, en las afueras del Municipio de Quito, y otro grupo se ubicó  ubicada en la avenida Eloy Alfaro y Amazonas, en el norte de la capital. De manera poco pacífica, los manifestantes se lanzaron piedras a los transeuntes mientras pedían la reelección de Mauricio Rodas como alcalde de Quito.",1
2017-05-22,Netflix hace compra millonaria de los derechos de las Sabatinas,http://elmercioco.com/netflix-hace-compra-millonaria-de-los-derechos-de-las-sabatinas/,"A través de su cuenta de Twitter, el presiden­te recordó que son 523 enlaces ciudadanos y que no han sido en vano, ya que Netflix lo contactó y han llegado a un acuerdo millonario. El contrato de aproximadamente 6 millones de dólares se ralizó sin inconvenientes ni contra-negociaciones ya que no se había visto una novela con tanto potencial como la de la presidencia del Ecuador, con arcos argumentales como:",1
2017-05-22,Bebé feminista demanda a doctor por machismo al darle una nalgada al nacer,http://elmercioco.com/bebe-feminista-demanda-doctor/,"La Plataforma feminista ‘Mujeres mejor que los hombres’ ha denunciado por doceava vez en la semana que han sido reprimidas por que han abusado de una de sus compañeras, esta vez una recién nacida en la provincia de Pichincha. Una bebé de 38 horas llamada Karla Tuxi ha sido encontrada en la custodia del grupo MMQLH dejando una demanda en el ministerio de la mujer, del niño y todo menos del hombre. La demanda está dirigida a un Doctor misógino que golpéo a la recien nacida para “comprobar si estaba viva” según declara el.",1
2017-05-20,"Abdalá: Solo los mariconcitos acaban su mandato, los machos salimos prófugos.",http://elmercioco.com/abdala-solo-los-mariconcitos/,"Después de que Correa sea el primer presidente en várias décadas que acabe su mandato sin huir, muerto o exiliado. Abdalá Bucarám dio declaraciones al respecto: “Cualquier persona puede cumplir una tarea, lo dificil es hacer que recuerden quien la hizo, me explico, solo los mariconcitos acaban su mandato, los machos salimos prófugos con costales de plata, es tradición presidencial que hasta el Lucio entendía”",1
2017-05-20,Correa anuncia en el final de temporada del Enlace C. que habrá un Spin Off llamado “Lenín y sus amigos”,http://elmercioco.com/rafael-correa-anuncia/,Rafael Correa se despide hoy de los Enlaces Ciudadanos que suele hacer cada sábado desde que fue elegido como presidente hace una década. Correa hará hoy su última alocución en la Concha Acústica del Parque Samanes en Guayaquil. Será el Enlace Ciudadano 523 titulado “To be continued” . Temporada 10 del arco argumental “Se viene el Loco”,1
2017-05-19,La Pame: “Al fin voy a recuperar mis 3000 dolaritos”,http://elmercioco.com/la-pame-al-fin-voy-recuperar/,"En la tercera sesión del pleno de la Asamblea Nacional 2017-2021, el organismo recibió la comunicación del Consejo Nacional Electoral (CNE) sobre los resultados de la elección de los cinco parlamentarios andinos ecuatorianos. Con eso se completó un requisito pendiente y se posesionó a Hugo Quiroz, Rosa Cárdenas y Pamela Aguirre, de Alianza País; Fausto Cobo, de Creo-SUMA; y Patricia Terán, del Partido Social Cristiano (PSC). El presidente del Legislativo, José Serrano, se encargó de tomar el juramento a los parlamentarios.",1
2017-05-18,Mujer encuentra publicidad de Lasso y condones usados en auto nuevo de CASABACA,http://elmercioco.com/mujer-encuentra-publicidad-de-lasso-casabaca/,"Luisa Guarderas es la mujer que compró un Toyota Prius en CASABACA y denunció en las redes sociales el hallazgo asqueroso. Las llaves del auto nuevo fueron entregadas por Diego Baca, principal ejecutivo de Casabaca a la cliente al momento de entregarle su automóvil.",1
2017-05-16,Mujeres podrán encarcelar a su marido por equivocarse de hueco,http://elmercioco.com/mujeres-podran-encarcelar-su-marido/,Un hombre de 36 años permanece alojado en los calabozos del centro de detención provisional de Quito mientras avanza la investigación por abuso sexual. La víctima y denunciante resultó ser su esposa la cual pide cadena perpetua contra su marido por “equivocarse de hueco”.,1
2017-05-13,Guayaquileño que pidió su encebollado sin cebolla fue apaleado por metropolitanos,http://elmercioco.com/cebollado/,"Elmer Brandon Zuquilanda Zambrano, guayaquileño de naciemiento, quien se encontraba desayunando encebollado después de un chuchaqui en el mercado popular. Fue brutalmente golpeado por 12 policías metropolitanos de la ciudad de Guayaquíl, estos justifican su violencia al declarar que el agredido estaba escupiendo en el honor de la perla del pacífico al comer un encebollado sin cebolla. Según testigos, el afectado había pedido sin cebolla su plato típico debido a que tenía que ir a mosear en 30 minutos y para muchar no hay como ir con el hocico apestoso, pero los metropolitanos no entendieron razones y lo dejaron inconsiente 4 veces antes de que cayera al piso.",1
2017-05-10,Discotecas entregarán facturas para que ñengosas puedan cobrar pensiones alimenticias,http://elmercioco.com/discotecas-entregaran-facturas-alimenticias/,"Las reformas fueron anunciadas por el presidente Rafael Correa. El Mandatario se refirió a un proyecto que enviará a la Asamblea Nacional para que se reforme el Código de la Niñez y Adolescencia. La propuesta principalmente plantea cambios en las pensiones alimenticias. Esto debido a que, según el Mandatario, se está cometiendo “abusos” en contra de los padres. Con el documento en mano señaló que lo que se quiere es evitar injusticias.",1
2017-05-09,CEDATOS afirma que el Negro de Whatsapp tiene un pene de 10 cm,http://elmercioco.com/cedatos-afirma-que-el-negro/,"Por segunda ocasión, el director de la encuestadora Cedatos, Ángel Polibio Córdova, no acudió al llamado de la Fiscalía para que rinda su versión en torno a la denuncia presentada el 22 de marzo pasado por la asambleísta Rosana Alvarado quien lo acusó de mentiroso al decir que el negro de whatsapp tiene el pene de 1ocm. “Es pura envidia” declaró. La legisladora señaló a la empresa por supuestamente manipular datos de las imágenes para beneficiar al candidato presidencial de CREO-SUMA, el banquero Guillermo Lasso. El abogado de Polibio Córdova, David Rivas, vía telefónica dijo que no se acercará al juicio hasta que el negro llegue al país para una medición legal. La funcionaria, dentro de la causa que sigue en indagación previa, convocó judicialmente a 21 personas, entre ellos administradores de varios grupos de Whatsapp, para que rindan testimonio.",1
2017-05-07,CREO invita a su marcha masiva de oposición “Una más y no jodemos más”,http://elmercioco.com/creo-invita-su-marcha-masiva-de-oposicion-una-mas-y-no-jodemos-mas/,"Después de la llegada de Guillermo Lasso de su viaje de meditación en Miami y la reahabilitación social obligatoria que realizó Andrés Páez, han anunciado su última marcha para demandar el fraude electoral. “Una más y no jodemos más” se llamará. Nuestro último movimiento será preguntar a cada uno de los ecuatorianos por quien votó, en un censo que se llevará por las redes sociales, el cual es el verdadero campo de la política y donde se encuentran las opiniones certeras y verídicas de lo que enrealidad sucede en este país.",1
2017-05-07,FILTRADO: Conoce las parejas famósas de la lista de los motelazos,http://elmercioco.com/filtrado-conoce-las-parejas/,"Se filtró la lista del motel Royalton, el cual es frecuentado por gente famosa que no quiere levantar sospechas, entre ellas políticos y famosos del Ecuador.",1
2017-05-07,Andrés Páez niega ser descendiente del Padre Almeida,http://elmercioco.com/andres-paez-niega-ser-descendiente-del-padre-almeida/,"“Se que somos igual de guapos y galánes pero no es mi familia” fueron las palabras de Andrés Páez a la prensa cuando le preguntaron sobre el mito de su relación familiar con el famoso sacerdote “el Padre Almeida” “Mi ascendencia es quiteña y mexícana, mi padre Carlos Villagrán y mi madre Elsa Pito me han confirmado que no tengo relación con aquel cura” declaró Páez.",1
2017-05-04,Joven venezolano descubre que no pertenece a los 4 fantásticos y no es la Antorcha Humana,http://elmercioco.com/joven-venezolano-descubre-4-fantasticos/,"Un joven de 18 años muerto y otros dos prendidos en fuego muestran el nivel que ha alcanzado la violencia y la represión de los cuerpos de seguridad durante las protestas contra el gobierno de Nicolás Maduro en Venezuela. Dos fotógrafos más de la agencia francesa, Juan Barreto y Ronaldo Schemidt, captaron imágenes de dos jóvenes incendiándose en plena protesta la pensar que tenían superpoderes.",1
2017-05-04,"Lasso: “Whatsapp se cayó y cuando regresó Lenin era presidente, eso es fraude”",http://elmercioco.com/lasso-whatsapp-se-cayo/,"Guillermo Lasso ha presentado una demanda oficial ante el CNE culpando a Lenin de cometer fraude este día miercoles tras la “accidental” caida de whatsapp. “Según cedatos en whatsapp todos me apoyaban y se organizaban para protestar, pero de repente y ayudando a AP se cayeron los servidores y cuando regresaron todos estaban a favor de Lenin, eso es FRAAAAAAAUUUUUDEEEE” declaró el nuevo Alvarito.",1
2017-05-03,Tarquino Páez presenta denuncia de agresión en la Fiscalía con pruebas,http://elmercioco.com/paez-denuncia-vergazo-pruebas/,"El ex candicado a la vicepresidencia de la República Andrés Páez, acudió este martes a la Fiscalía a denunciar una agresión donde presentó una foto de su agresor como prueba. El ex candidato hizo mención a las amenazas que han circulado en las redes sociales en su contra en los que se afirma que “el negro de whatsApp” lo habría amenazado de muerte.",1
2017-05-01,Partido CREO cierra sus puertas al encontrar a Andrés Páez sóbrio más de 24 horas,http://elmercioco.com/partido-creo-cierra-sus-puertas-al-encontrar-andres-paez-sobrio-mas-de-24-horas/,"Las oficinas de CREO en guayaquíl amanecieron cerradas y sin su letrero. Cerraron porque todos perdieron las esperanza al ver a Andrés Páez sobrio después de haber perdido la vicepresidencia, millones, amigos, mozas y la plata para el trago. Un testigo anónimo nos cuenta lo que sucedió: “Era difícil pelear para demostrar el fraude, teníamos que estar en las calles por un largo y extenso tiempo, casi 30 minutos, luego tuvimos que salir a convencer al pueblo y tuvimos que faltar al recontéo del CNE. Todo lo que les cuento fue soportable, pero cuando llegamos a las oficinas de CREO para reportarnos con Páez lo vimos totalmente sobrio. Su moza de turno nos contó que había estado asi las últimas 24 horas por la depresión y las deudas, perdimos la esperanza y decidimos llamar a Lasso, pero no sabiamos si estaba en el Hilton Miami o el Rocher California, asi que vendimos el edificio y cerramos el partido CREO hasta las siguientes elecciones donde para ganar, nos asegurarémos de anunciar fraude 3 días antes del referendum”",1
2017-04-28,Exámenes comprueban que Baltazar Ushca es el verdadero abuelito de Heidi,http://elmercioco.com/baltazar-ushca-es-el-verdadero/,"A una edad en que muchas personas están disfrutando de su jubilación, un ecuatoriano de 68 años de edad pasa horas caminando en una montaña en los Andes para cortar hielo que luego vende. Es el último comerciante de un negocio agonizante, del cual mantiene a su nieta suiza. Baltazar Ushca tarda cinco horas en llegar a la mina de hielo del Monte Chimborazo, la montaña más alta de Ecuador, que ha alimentado a él y a su familia por generaciones incluida a su nueva nieta Heidi.",1
2017-04-26,San Pedro responde a Rodas: “A mi no me jodas conchetumadre”,http://elmercioco.com/san-pedro-responde-rodas/,"El alcalde de Quito, Mauricio Rodas, intentó explicar este martes las razones por las que Quito sufrió el lunes una de las peores inundaciones de lo que va del actual invierno. El burgomaestre aseguró que el temporal que está soportando la capital de la República es uno de las más fuertes en décadas, incluso lo comparó con el fenómeno de El Niño de 1998 y responsabilizó a San Pedro por las inundaciones. “Una lluvia como la de ayer, con una acumulación tan grande de agua no es responsabilidad del alcalde sino de San Pedro”, dijo Rodas en declaraciones.",1
2017-04-24,Conoce a las mozas peluconas de Creo que perdieron sus puestos en el gobierno,http://elmercioco.com/conoce-las-mozas-peluconas/,"Estas inocentes chicas entregaron su inocencia por buscar un puesto en el gobierno con CREO en el poder, lamentablemente no sucedió. Conoce quienes y a que ministerio iban a ir.",1
2017-04-24,Lasso: Hay fraude y la prueba es que yo tengo mas likes en facebook que Lenín,http://elmercioco.com/lasso-hay-fraude-y-la-prueba/,"El opositor Guillermo Lasso, quien perdió la segunda vuelta electoral ecuatoriana ante el oficialista Lenín Moreno, impugnó oficialmente las elecciones presidenciales y demanda que se cuenten todos los likes que hay en facebook para comprobar que el pueblo apoya a la derecha. El líder de la coalición CREO-SUMA, en conferencia de prensa, este miércoles por la tarde, afirmó que los abogados de su partido realizaron la impugnación ante la máxima instancia electoral ecuatoriana.",1
2017-04-22,Ex-Jueza revela que su poder estaba en sus tetas,http://elmercioco.com/ex-jueza-revela/,"Después de una gira de 6 meses promocionando su lencería “Geisha” en pasarelas francesas, Lorena Collantes, ha declarado que el poder de toda mujer para poder dominar mafiosos o triunfar en la moda esta en sus tetas. “Pareceré bruta pero si Marie Curie Lavosier me enseñó algo, es que las mujeres somos radiantes y podemos dominar a los hombres tan solo con nuestras tetas, allí esta mi verdadero poder”",1
2017-04-22,Lasso gastará otros 100 millónes en preguntar a cada uno de los ecuatorianos por quien votaron,http://elmercioco.com/lasso-gastara-otros-100-millones/,"El opositor Guillermo Lasso, quien perdió la segunda vuelta electoral ecuatoriana ante el oficialista Lenín Moreno, impugnó oficialmente las elecciones presidenciales y demanda que se cuenten todos los votos de nuevo manualmente mientras el pregunta a cada uno de los ecuatorianos por quien votó. El líder de la coalición CREO-SUMA, en conferencia de prensa, este miércoles por la tarde, afirmó que los abogados de su partido realizaron la impugnación ante la máxima instancia electoral ecuatoriana, es decir CEDATOS quienes compararán la respuesta de todos los ecuatorianos con sus papeletas.",1
2017-04-18,El negro de WhatsApp amenaza a Páez con meterle un latigazo en la frente,http://elmercioco.com/el-negro-de-whatsapp-amenaza-paez/,"La alianza CREO -SUMA presentó hoy una objeción al conteo parcial en el coliseo Rumiñahui. Paez afirmó que ese conteo no vale porque Lasso perdió votos, y pidió que se efectúe un nuevo conteo manual donde CREO gane. Creo no envió a ninguno de sus veedores al coliseo. Por su parte, Jordi mejor conocido como el negro de WhatsApp lanzó una amenaza a Andrés Páez desde su natal Esmeraldas.",1
2017-04-18,Delfín Quishpe cantará Baby en inglés en respuesta a Justin Bieber cantando en español,http://elmercioco.com/delfin-quishpe-cantara-baby/,"Nuestro mapache favorito, Delfín Quishpe, confirmó desde su mansión en Luxemburgo que demostrará que el puede cantar mejor en inglés que Justin Bieber en español. Después del Cover mix de la estrella canadiense Justin Bieber de uno de los hits más grandes en hispanoamérica “Despacito” , la actitud de Delfín de retar a famosos no se hizo esperar.",1
2017-04-18,Vendedoras de guatita planean el recibimiento de Abdalá Bucarám fuera del aeropueto,http://elmercioco.com/vendedoras-de-guatita-planean/,"El regreso de el loco que ama se acerca día a día, ya que Abdalá Bucarám ha pagado su exilio en Panamá y esta dispuesto a regresar al Ecuador y traer de vuelta la gloria de los días pasados. Fuentes estipulan que Bucarám después de tanto timpo alejado de la política se ha vuelto cuerdo, por eso los ecuatorianos han organizado una bienvenida que incluye una presentación en cadena nacional de los Iracundos cantando con Dálo y Abdalá. También la aso. de Mercaderes Quito, esperará con 40908 lítros de Guatita afuera del Nuevo Aeropuerto Mariscal Sucre.",1
2017-04-17,Correa: “Responderemos con nuestro misil fétido de largo alcance ante cualquier provocación”,http://elmercioco.com/correa-responderemos-con-misil-fetido/,La tensión en el mundo se ha incrementado considerablemente desde que el líder norcoreano Kim Jong-un dijo que irá a la guerra con los Estados Unidos si Trump así lo quiere. Ambas naciones afirman tener misiles de largo alcance que pueden llegar a cualquier parte del mundo. El mandatario ecuatoriano Rafael Correa ha amenazado a las dos naciones con responder con un misil de tecnología ecuatoriana si alguna de las dos naciones se atreve a lanzar un misil hacia el Ecuador.,1
2017-04-17,"Desde que el servicio militar ya no es obligatorio, el numero de ñengosos creció exponencialmente",http://elmercioco.com/servicio-milit-nengosos-escoria/,"Científicos descubrieron trás evaluar las estadísticas de esta última década donde el servicio militar no ha sido obligatorio, que el número de ñengosos creció un 70%. Según declara el lider de la investigación Jose María Chango, la escoria del Ecuador después de hacer el servicio militar encontraba un modo de vida donde la mayoria de sus compañeros serían tan ñengosos como ellos y tendrían estabilidad económica que no conseguirian intentando ser una copia de Maluma y aquellos que eran más intensos en su modo de vida “urbano” terminaban muertos en los campos de entrenamiento o simplemente los linchaban.",1
2017-04-16,Joven que se burló de Jesus al leer diario “El Mercioco” murió y ahora arde en el infierno,http://elmercioco.com/joven-que-se-burlo-infierno/,Las publicaciones de esta semana de diario El Mercioco generó la reacción inmediata de los creyentes de la mitología cristiana que afirman que el portal satírico se burla de la iglesia católica.,1
2017-04-16,Ministerio del Interior busca reducir embarazos no deseados en la Policía Nacional,http://elmercioco.com/ministerio-del-interior-quiere-reducir-embarazos/,"En un marco imponente rodeado de símbolos patrios, alegría y optimismo, el Ministerio de Interior en conjunto con la Policía Nacional lanzó el programa denominado “Tiremos con responsabilidad”, que busca disminuir le número de embarazos no deseados en la Policía Nacional. “Un país que no cuida y asegura la vida sexual de su Policía nacional, es un país sin historia y sin futuro”, fueron las palabras con las que abrió su intervención el general encargado del discurso.",1
2017-04-16,Lasso fue a meditar en su casita en la playa durante este feriado,http://elmercioco.com/lasso-fue-meditar-en-su-casita-en-la-playa/,"El excandidato a la Presidencia de la República, Guillermo Lasso, se dirigió a la nación en rueda de prensa desde su casita de la playa, horas después de terminar su meditación matinal. “Como lo he venido haciendo desde el feriado bancario, en cada feriado voy a meditar en mi casita en la playa, esta vez medité sobre mi pérdida contra un inválido”, afirmó Lasso.",1
2017-04-16,Ecuador pide a Korea del Norte y EE.UU. calmarse o sufrir las consecuencias del arsenal ecuatoriano,http://elmercioco.com/ecuador-pide-korea-ee-uu-calmarse/,"Mientras la comunidad internacional sigue en vilo tras el lanzamiento de una de las bombas no nucleares más potentes sobre Afganistán, ahora un nuevo flanco se le abrió al gobierno de Donald Trump luego de que el ejército de Corea del Norte prometiera una “respuesta sin piedad” ante cualquier provocación de Estados Unidos, que decidió enviar uno de sus portaaviones rumbo a la península coreana. Esta mañana el Canciller ecuatoriano Guillaume Long, advirtió con severidad a los gobernante de Estados Unidos, Corea del Norte y Rusia, bajar el tono y calmarse, caso contrario deberán atenerse a las sanciones económicas y militares que serán impuestas por Ecuador.",1
2017-04-14,Busetero cae en coma al enterarse que el semáforo en amarillo no significaba “acelerar”,http://elmercioco.com/busetero-cae-en-comaacelerar/,"Elvo Setero, quien habría ya sufrido antecedentes médicos por caer en coma al enterarse que al “fondo no había donde” ha vuelto a entrar en estado crítico al enterarse que la luz amarilla significa “precaución” y que lo mejor es frenar, mas no acelerar. El agente de transito Bryan Caiza, quien se multó al busero declaró: “Normal que haya caido en coma, yo me desperté hace 3 meses nomas, y ya toca aplicar la ley, es la tradición hacer eso de acelerar pero no ha sido así, yo me enteré de un pana que trabaja en algo que si tiene que ver con leyes y tránsito. En fín les recuerdo VERDE = AVANZAR, AMARILLO = REDUCIR VELOCIDAD Y TENER PRECAUCIÓN, ROJO = PASAR SI NADIE TE VE”",1
2017-04-14,Científicos católicos descubren que el pescado también es carne,http://elmercioco.com/cientificos-catolicos-descubren-que-el-pescado-tambien-es-carne/,"Una de las más antiguas tradiciones de la semana santa es el no consumo de carne, ya que tal como cuenta la historia, Jesus era vegano. No obstante, un impactante descubrimiento realizaron científicos de la Universidad Católica de la Santa Inquisición. Y es que según los estudios moleculares el pescado también sería un tipo de carne. “Durante mucho tiempo la ciencia consideró que era correcto comer pescados, pero ahora sabemos que también es carne por su contenido proteínico, eso quiere decir que hemos estado toda la vida comiendo carne en semana santa. Nuestras proyecciones indican que estamos condenados.”, dijo el científico.",1
2017-04-13,Páez se crucifica frente al CNE por Semana Santa,http://elmercioco.com/paez-se-crucifica-por-semana-santa/,"Andrés Páez, el hombre más odiado de Bellavista, un barrio del norte de Quito donde los moradores no pudieron dormir durante una semana debido a la bulla que Páez causó por sus berrinches, realizó un nuevo plantón por semana santa. El excandidato a la Vicepresidencia por el movimiento Creo-SUMA llegó con sus simpatizantes vestidos de verdugos cargando una cruz y afirmó que se crucificará y que no abandonará los alrededores del Consejo Nacional Electoral (CNE) hasta que después de tres días resucite.",1
2017-04-12,Andrés Páez amaneció pegado en esta semana santa,http://elmercioco.com/andres-paez-amanecio-pegado-en-esta-semana-santa/,"Después de abandonar su “lucha interminable” fuera del CNE por semana santa, Andrés Páez y Susana Rivadeneira (su octava moza) fueron encontrados en la veterinaria “Patitas del Saber” pegados por “comer carne cruda” segun informa Deneve Ruiz (sacerdote) y Andrés Gordo (veterinario). ” Se me olvidó, yo estaba medio pluto, digo, cansado de protestar tanto y comí carne cruda con mi amiga. Siempre he evitado hacerlo en semana santa pero estaba tan confundido por lo ocurrido estos días” declaró el perdedor de la vicepresidencia ecuatoriana.",1
2017-04-12,Janeth Hinostroza y su suegro lavan dinero en empresas offshore,http://elmercioco.com/offshore-janet-hinostroza-suegro/,"LAS OFFSHORE DE HINOSTROZA Y SU SUEGRO Rodrigo Cevallos Breilh dueño de aseguradora del sur incremento su patrimonio en este gobierno al cual crítica junto a Hinostroza en más de 40.000.000 gracias asegurar los aviones, barcos de los militares, y muchos más seguros que denunció el asambleísta Luis Almeida de AP por existir sobreprecio.",1
2017-04-11,Lasso privatizará las confesiones por semana santa,http://elmercioco.com/lasso-privatizara-las-confesiones/,"Guillermo Lasso decidió abandonar la política y meterse a algo aún más bajo y ruín. La religión. En su campaña política Guillermo Lasso ofreció bajar a Dios de los cielos pero cuando se enteró que no ganó, dio la orden a el primer jinete Páez que empiece el apocalipsis en Quito. Pero esto no cambia el hecho de que Lasso tenga influencia en la iglesia católica del Ecuador.",1
2017-04-10,Dueño de diario “El Mercioco” será en nuevo Secretario de Comunicación en el gobierno de Moreno,http://elmercioco.com/mercioco-secom-moreno/,"El Presidente electo de la República, Lenin Moreno, anunció el relevo en la Secretaría Nacional de Comunicación (Secom). Desde el inicio de su gobierno, esta institución estará liderada por el propietario de Diario El Mercioco, quien reemplazará a Patricio Barriga.",1
