,fecha,titulo,descripcion
302,"noviembre 24, 2020","Intentaron 'pelar' un departamento en el centro de Guayaquil, pero guardias los encerraron",Dos colombianos y una ecuatoriana están detenidos por intento de robo en un edificio. Las cámara de vigilancia ayudaron a atrapar a la mujer
303,"noviembre 24, 2020",Le roban el taxi y lo dejan tirado en la calle; luego les vino el karma,Dos sujetos amedrentaron a un conductor para que entregara su unidad. La Policía los persiguió hasta que chocaron
304,"noviembre 23, 2020",Para los pillos todo vale; uno intentó quitar a una mujer el regalo que llevaba a una matiné,"La Policía reportó que atrapó al sujeto y a otros 3 sospechosos que tenían armas de fuego, con las que cometían robos en distintos sitios de Guayaquil"
305,"noviembre 23, 2020","Otro violento robo en Quito, ahora con 'matachancho'",La cajera de un asadero de pollos fue víctima del brutal atraco en el norte de la ciudad
306,"noviembre 21, 2020",Implicado en robos en Quito hizo un 'tour' delictivo,El tipo que aparece junto a una mujer asaltando en una pizzería ha recorrido algunas provincias. La policía allanó una casa en el norte de la capital.
307,"noviembre 21, 2020",En diciembre serán juzgados sospechosos de robo en una finca,"Ayer, la Policía capturó a los cuatro supuestos implicados, en el kilómetro 30 de la vía a la costa"
308,"noviembre 21, 2020",Identificado el ensacado hallado en la isla Trinitaria de Guayaquil,El joven era oriundo de Santo Domingo de Tsáchilas. El robo habría sido las causas de su asesinato.
309,"noviembre 20, 2020",Vecinos de La Floresta ‘paniqueados’ por tanto robo,"Además de los asaltos, los residentes son víctimas de hurtos durante las noches."
310,"noviembre 20, 2020","A punta de escopeta, 'choros' habrían dado un golpe en una finca de la vía a la Costa",Cuatro sujetos fueron detenidos esta madrugada con el producto del robo. Los atraparon en las afueras de Guayaquil
311,"noviembre 20, 2020",'Tapiñaron' la pistola bajo la tapicería del auto,Cuatro hombres fueron detenidos por estar implicados en varios asaltos. Entre los aprehendidos había dos menores de edad.
312,"noviembre 20, 2020",Robo les duró pocas horas,"Detienen a dos sospechosos de un asalto a un transeúnte en el sector de Urdesa, norte de Guayaquil. Los sujetos 'camellaban' en un taxi amarillo."
313,"noviembre 20, 2020",Roban en menos de un minuto en el local del jugador Pedro Pablo Velasco,Triunfo 'agridulce' para el defensa del Barcelona. Delincuentes se le llevaron hasta las llaves del carro de la mujer de Velasco.
314,"noviembre 19, 2020",¡Les ‘bautizaron’ con una pistola!,"La pizzería que se volvió viral en redes sociales, luego de que se difundieran imágenes de un robo en su interior, tiene tres meses funcionando."
315,"noviembre 18, 2020",Final feliz para Pervis Estupiñán,"El tricolor recuperó una de las maletas que le robaron en Quito y lo más importante, el pasaporte para poder viajar hacia España"
316,"noviembre 17, 2020",Robó una máquina y la ofertó en redes sociales ¡la falla!,Un sujeto que se había llevado una fusionadora de fibra óptica fue detenido porque el dueño de la máquina vio el aviso
317,"noviembre 17, 2020",¡La señorita tenía dos ‘truenos’ en el pantalón!,La joven guardaba las pistolas que sus compinches habrían utilizado en el robo de una panadería del sur de Quito.
318,"noviembre 14, 2020",¡Asesinan a un anciano en un bosque del norte de Quito!,"La Policía presume que crimen sería por un intento de robo. Hay una mujer que, al parecer, estuvo con la víctima antes del suceso."
319,"noviembre 13, 2020","Enamoró a viejito en Perú, le robó 30 mil dólares y... ¡estaría en Ecuador!","La venezolana Johanna Alexandra Rodríguez le dejó un mensaje a su víctima: “Gracias por hacer mi sueño realidad pronto, te adoro"" y se dio a la fuga"
320,"noviembre 13, 2020","En 'Sambo' detienen a mucama que tomó las joyas y dinero ""para que no los embarguen""","La mujer estaría implicada en el robo en una casa de Ciudad Celeste, donde prestaba sus servicios. Ella afirma que le dieron la orden de esconderlos"
321,"noviembre 12, 2020",El glamour ante todo: antes de robar se peluquearon,En el sur de Quito fueron detenidas tres personas por robo y agresión dentro de un gabinete de belleza
322,"noviembre 12, 2020",Pescaban camarón de lo lindo... en una piscina que no era suya,"Tres sujetos fueron hallados en una camaronera del cantón Balao, en posesión de 800 libras del producto recién sacado del agua"
323,"noviembre 11, 2020",Defendió su vida y su negocio,"Intento de robo en el Empalme quedó registrado en cámaras. Motorizados llegaron a su tienda a robarle, pero ella no los dejó ingresar"
324,"noviembre 11, 2020",Regenerarse le costó la vida,Asesinato en el cantón Arenillas. Le dieron golpes y puñaladas por negarse a participar en el robo de una motocicleta
325,"noviembre 09, 2020",¡La violó y robó pero ella le mordió el pene y se lo desgarró!,Policías pudieron reunir los trozos del 'amiguito' para una posible reconstrucción.
326,"noviembre 09, 2020",¡Se les acabó el manguerazo!,Hacían huecos en las tuberías para extraer agua con bombas sin especificaciones técnicas ni salubridad. Empresa de Agua Potable de Mejía lo denunció
327,"noviembre 08, 2020",Siete detenidos por 'bajarle el billete' a usuarios de clínica de rehabilitación,Entre los aprendidos está una venezolana. Según la Policía con el dinero pretendían comprar un arma para delinquir
328,"noviembre 06, 2020",Le ‘pelaron’ la casa en sector privado y nadie vio el ‘choreo’,Robo se cometió en una urbanización de la vía a la parroquia Febres Cordero del cantón Babahoyo
329,"noviembre 06, 2020",Dos 'choros' extranjeros pelaron el diente ante las cámaras,"Dos sujetos que fueron aprehendidos luego de asaltar a una mujer en el sur de Quito, sonrieron al ser fotografiados en un cuartel policial"
330,"noviembre 06, 2020",Presos por robarse trastos de un parque de diversiones,La Policía aprehendió a tres sospechosos del robo perpetrado en un contenedor de una empresa de juegos
331,"noviembre 05, 2020",En persecución 'cayó' ciudadano con ocho detenciones anteriores,"El hombre fue capturado junto a otra persona, al ser vistos en una actitud inusual. Tenían una pistola en su poder"
332,"noviembre 01, 2020","¡Matan al salchipapero favorito, en Yaruquí!","Un hombre muy querido en Yaruquí, suroriente de Quito, fue asesinado en su domicilio. La Policía presume que se trataría de un intento de robo."
333,"octubre 29, 2020",Peruano 'cayó' con más de 6 'lucas' en Guayaquil,"El extranjero es sospechoso de cometer varios robos en los exteriores de la zona bancaria de la ciudadela Alborada, en el norte porteño."
334,"octubre 29, 2020",En la cooperativa El Buen Vivir no todo hace honor a su nombre,"Los problemas de drogas, violencia intrafamiliar y el robo a personas fueron ventilados en una asamblea vecinal promovida por la Policía Nacional"
335,"octubre 28, 2020",Robo o ajuste de cuentas en crimen de un tendero,En Balzar le dieron como cinco tiros delante de su esposa. Los criminales llegaron como clientes
336,"octubre 28, 2020",Asaltaban a la gente y se refugiaban en Socio Vivienda,"Tres presuntos implicados en el robo a trabajadores de una telefónica y a transeúntes, fueron sacados de las calles por la Policía"
337,"octubre 27, 2020","¡GPS le dañó el ‘camello’ a un pillo, en el norte de Quito!","El presunto delincuente ya había guardado la motocicleta en un domicilio, en el centro de la capital."
338,"octubre 27, 2020",¡Lista de compras ‘dormilona’!,"La empleada cree que el sujeto le puso escopolamina. En ese mismo negocio, situado en Sangolquí, un niña mañosa se robó dinero hace un mes."
339,"octubre 27, 2020","Repartió plomo a todos, menos al que buscaba","Un 'gatillero' chueco hirió a tres personas en el sur de Guayaquil, cerca de las casas colectivas de la avenida del Ejército."
340,"octubre 27, 2020",¡Intentaron fugarse en un bus luego del asalto!,Un hombre y un menor de edad habrían golpeado y quitado el celular a un señor.
341,"octubre 25, 2020",Las raptaron por sus bicicletas,"Tres ciclistas profesionales fueron asaltadas violentamente en la Ruta Viva, en Quito. A una le clavaron un destornillador en la clavícula."
342,"octubre 22, 2020","Tráiler fue abandonado en Ciudad Perdida, pero la Policía lo encontró","Tras perseguir a un hombre que rodaba el pesado camión con un contenedor, los agentes hallaron al automotor entre la maleza y luego a tres sospechosos"
343,"octubre 22, 2020",Hallan 5 motos y 265 piezas y partes en una vivienda de la Trinitaria,La Policía recuperó estos bienes y detuvo a 3 hombres luego de rastrear una motocicleta que había sido reportada como robada en el sur de Guayaquil
344,"octubre 21, 2020",En Quito atrapan a sacapintas que le había quitado tres 'lucas' a una mujer,La Policía desarticuló a una banda delictiva de extranjeros que se dedicaba a robar en los alrededores de las entidades financieras de la capital
345,"octubre 20, 2020",Usaron soldadura a gas para robar $ 140.000 de cajero en el sur de Guayaquil,Los vecinos no escucharon nada que los alertara del robo. La Policía afirma que los pillos usaron soldadura autógena para abrir la caja
346,"octubre 20, 2020",Un extranjero fue capturado con una 'nave' que habría robado,"La Policía detiene en Durán a un colombiano que, junto a otro sujeto, le habría quitado el vehículo a un hombre en el suburbio de Guayaquil"
347,"octubre 19, 2020","Iban a desalojar a hacheros, pero hallaron dos vehículos robados","En Colinas de la Alborada habían pedido ayuda para ahuyentar a consumidores de drogas. En su lugar, la Policía halló los carros dentro de un taller"
348,"octubre 18, 2020",¡‘Quiño’ para la Brandon en Montañita!,"Un hombre la acusaba de robo. Sin embargo, los policías no encontraron pruebas en su contra. Le pidieron que se fuera del balneario para evitar líos"
349,"octubre 17, 2020",Guayaquil: Supuesto pillo fue baleado tras intento de robo en el norte de la ciudad,"Un grupo de agentes estaba en un un local de comidas, ubicado en Urbanor, cuando un sujeto armado los sorprendió."
350,"octubre 16, 2020",¡Mafiosos camuflados de mercachifles operan en la capital!,Las autoridades alertan que miembros de bandas se hacen pasar por comerciantes para delinquir. El robo y el tráfico de droga entre sus delitos
351,"octubre 16, 2020",Sacaron a dos 'cortacables' de las mismas alcantarillas,"Los hombres, detenidos por la Policía, estaban implicados en cortar cables de luz e internet en la parroauia Alangasí, al suroriente de Quito"
352,"octubre 15, 2020",Atrapados en pleno desmantelamiento,Policía le siguió los pasos a un sujeto detenido y liberado en días anteriores por tentativa de robo y así pudo capturar a tres presuntos robacarros
353,"octubre 15, 2020",¡Niño héroe! Con cinco años ataca a ladrones armados para que se vayan de su casa,El pequeño David le lanzó sus juguetes y pegó a los malhechores. Su objetivo era defender a su mamá y evitar el robo en su hogar. Mira el video
354,"octubre 12, 2020",¡Dos rufianes meten miedo en la periferia de Quito!,La Policía investiga a dos sospechosos que hacen ‘de las suyas’ en las afueras de la capital. Cometieron asaltos a mano armada en los últimos días
355,"octubre 12, 2020",El 'manos rápidas' de Conocoto fue 'pillado' en un video,"Al parecer, el hombre finge hablar por teléfono para distraer al dependiente mientras mete en un bolso los productos de la tienda."
356,"octubre 10, 2020",¡La vida por un celular!,"Los delincuentes la interceptaron cuando iba a almorzar a la casa de su suegra. No solo le clavaron el objeto cortopunzante, también la patearon."
357,"octubre 09, 2020",Moda 'antichoros': ciudadanos los amarran en desquite por asaltos,Dos sospechosos de robar en una casa fueron atados a postes en el suroeste de Guayaquil. El 26 de septiembre hubo otro caso en la vía Perimetral
358,"octubre 08, 2020",¡Cuidado lo 'limpian' mientras anda por la 22 y Capitán Nájera!,Dos choros aprovecharon el descuido de un ciudadano para robarle sus pertenencias en ese sector del suburbio de Guayaquil. Una cámara registró el robo
359,"octubre 08, 2020","Cristiano Ronaldo, víctima de robo: ¡'Choros' entraron a su casa!",Delincuentes ingresaron al departamento del futbolista en la isla de Madeira (Portugal). ¿Qué se llevaron?
360,"octubre 07, 2020",Robaban entre ‘montoneros’ en el sur de Quito,Los sospechosos fueron detenidos minutos después de robar a un señor en Quitumbe.
361,"octubre 06, 2020",¡'Peluqueada' con 'choreo'!,Dos asaltantes hicieron de las suyas en una barbería en el norte de Guayaquil. Uno de los delincuentes fingió ser cliente para robar
362,"octubre 05, 2020","¡Dos revólveres, ocho balas y tres detenidos en Durán!","En Durán, la Policía detuvo a tres personas, quienes tenían armas en su poder, una de las cuales habría sido utilizada en un asalto"
363,"octubre 04, 2020",“Por un celular lo mataron”,Hay tres detenidos. Un amigo que acompañaba a la víctima teme por su seguridad.
364,"octubre 02, 2020","Ataque, asalto y enfrentamiento a bala",Quince pillos ingresaron a un inmueble y se llevaron 25 mil dólares
365,"octubre 02, 2020",Atado a un poste con su misma ropa por intento de robo,"Un sujeto de 22 años habría intentado asaltar a una joven en la vía a Samborondón, ella gritó y varias personas atraparon y golpearon al sospechoso"
366,"octubre 02, 2020",'Harto choro' en las estaciones del corredor,Cinco personas fueron detenidas en los andenes por atracar a los pasajeros.
367,"octubre 02, 2020",Disparan a comerciantes de ganado y se les llevan 5 mil dólares,Delincuentes los interceptaron cuando iban desde Los Ríos hasta Bolívar a realizar la transacción
368,"octubre 01, 2020",‘Héroe’ se recupera de la ‘chuzada’,"Un hombre que fue apuñalado por defender a sus familiares de un robo, fue operado ayer en Quito. Los sospechosos recibieron prisión preventiva."
369,"septiembre 30, 2020",A joven peluquero de Quito le cortan su mejor herramienta: los dedos,"Sucedió cerca del Mercado mayorista, en el sur de la capital, cuando tres sujetos se acercaron a la víctima y la acuchillaron"
370,"septiembre 30, 2020",¡Capturaron a dos pillos que 'metían miedo' en el norte de Quito!,Los sospechosos fueron detenidos mientras intentaron fugarse de la Policía. Minutos antes habrían robado a dos mujeres.
371,"septiembre 30, 2020",¡Empleada y ‘chora’ a la vez!,"Una de las empleadas de una tienda de calzado sería parte de una banda delictiva que, el pasado domingo, asaltó el negocio, en el norte de Quito."
372,"septiembre 29, 2020","Mujer se salva de robo, pero policía resultó herido","Presuntos sacapintas intentaron quitarle 3 'lucas' a fémina, pero se llevaron un 'vare'. Gendarme recibió un disparo al defender a la víctima"
373,"septiembre 29, 2020",Sector pesquero artesanal anuncia marcha nacional,Dirigentes lamentan que en 24 horas se haya reportado el robo de 105 motores en 3 provincias del Ecuador
374,"septiembre 28, 2020",En Tumbaco asesinaron a un hombre de un piedrazo en la cara,"Ocurrió en el barrio La Tolita, nororiente de Quito y se trataría de un robo. Al parecer, la víctima fue atacada con una roca"
375,"septiembre 27, 2020",¡Una hora de vergüenza!,"Moradores de la Perimetral castigaron a supuesto 'pillo'. El 'pelado' estuvo atado a un poste, pero nunca fue entregado a la Policía de la zona"
376,"septiembre 27, 2020","Lo capturaron cuando intentaba robarse un carro, en el norte de Quito","Dos de sus compinches, quienes le habrían ayudado a cometer el delito, están prófugos."
377,"septiembre 26, 2020",¡Osados! A empujones se llevaron un vehículo,El automotor estaba estacionado en las calles 25 y P (suburbio de Guayaquil). Cuando su dueño despertó solo estaba el puesto.
378,"septiembre 26, 2020",¡Por 'pillo' lo amarraron a una señal de pare!,"El pasado jueves, mecánicos de un taller en Guayaquil le dieron una lección que jamás olvidará a un delincuente"
379,"septiembre 24, 2020",Profanaron tumba para robarle a la muerta,"Familiares aseguraron que la difunta fue sepultada, hace mes y medio, con dinero y joyas. Ocurrió en el cementerio de Chanduy"
380,"septiembre 24, 2020",¡‘Pelo y barba’ al expenal García Moreno!,No es el único inmueble patrimonial abandonado convertido en guarida de ‘malandros’. Hay otros en el casco colonial y eso preocupa a los moradores.
381,"septiembre 23, 2020",Se les hizo ‘agua’ el robo por mala coordinación,'Pillos' no encontraron una bodega para almacenar un cargamento de detergente y la policía los capturó infraganti
382,"septiembre 22, 2020",La PJ recuperó dos autos en Guayaquil y Durán,Los automotores nuevos estaban abandonados y reportados por robo y abuso
383,"septiembre 20, 2020",Solo buscaban el ‘billete’,Un vecino vio a los sospechosos antes del atraco. No se llevaron ninguna otra cosa que el dinero de la venta de un tráiler en el cantón Mejía.
384,"septiembre 16, 2020",Exjugador del Deportivo Quito pide ayuda para recuperar moto,"El volante venezolano Juan Alvarenga, que no pudo ser inscrito por los chullas en la segunda categoría, sufrió el robo cuando trabajaba como delivery"
385,"septiembre 15, 2020",¡Dos choques para detener a asaltantes!,"En el centro de Quito, tres patrullas resultaron afectadas por persecución."
386,"septiembre 12, 2020",Buscan quienes se 'volaron' 13 'lucas' de joyería,Un funcionario de la Fiscalía junto con la Policía verificaba si había grabaciones de las cámaras de vigilancia en la zona donde fue el asalto
387,"septiembre 12, 2020",¡Guambrita mañosa!,Moradores y policías de Sangolquí están tras la pista de una familia que al parecer utiliza a una menor de edad para robar en los locales del sector.
388,"septiembre 11, 2020",Le aplicaron llave de lucha libre para quitarle el celular,"La víctima caminaba por las calles Gallegos Lara y Gómez Rendón, en el suroeste de Guayaquil, cuando fue atacado por dos sujetos"
389,"septiembre 11, 2020",'Pillo' alquilaba un carro para delinquir,Un ciudadano rentó un vehículo que luego utilizó para huir tras cometer un asalto en Guayaquil
390,"septiembre 11, 2020",Captan a sujeto llevándose la comida de una colonia de 160 gatos callejeros en Manta,El hecho fue grabado por una cámara municipal. Los felinos son alimentados por una mujer y su hija cuya historia fue publicada por este medio
391,"septiembre 09, 2020",¡Incendio le chamuscó 300 'latas'!,"El ciudadano damnificado iba a ocupar ese dinero en una deuda. La emergencia ocurrió en la cooperativa Santiaguito de Roldós, al sur de Guayaquil"
392,"septiembre 07, 2020",¡Los conductores eran sus víctimas!,Banda dedicada al robo de vehículos en la Alóag - Santo Domingo fue desarticulada.
393,"septiembre 05, 2020",'Choro' equilibrista es filmado en Argentina,"Un repartidor logró filmarlo, pues le impresionó la habilidad con la cual el hombre se desplazaba a 10 metros de altura, todo para robarse unos cables"
394,"septiembre 04, 2020",Robo on-line en Ambato,Estudiantes recibían una clase virtual y vieron que unos sujetos ‘pelaban’ la casa de una de sus compañeras. El hecho quedó grabado.
395,"septiembre 04, 2020","¿Ministra Romo, capturó a todos los niños?",La ministra María Paula Romo compartió una foto con la marca de agua de CAPTURADOS sobre la de los jóvenes en vez de hacerlo sobre los delincuentes.
396,"septiembre 04, 2020",Roban una casa en Ambato mientras una joven recibía clases en línea... ¡todo quedó grabado!,Los sujetos irrumpieron en la habitación de la víctima. Los compañeros vieron el hecho y lo reportaron. Los tipos fueron detenidos.
397,"septiembre 03, 2020","¿Tienes un Chevrolet? Cuídalo más si vives en Sauces, Alborada o Guayacanes","La Policía detalla cuáles son los modelos y marcas de carros más vulnerables a robos, las horas, los días y los sectores. También da recomendaciones"
398,"septiembre 03, 2020",Robo en mucho Lote 1: Buscaban 80 'lucas',La víctima salía a trabajar cuando tres sujetos se metieron a su garaje. Entre los involucrados estaría un extrabajador del afectado.
399,"septiembre 03, 2020",Cinco detenidos por robo en Guayaquil,"Los sospechosos sometieron a un hombre que salía a su trabajo, en Mucho Lote."
400,"septiembre 02, 2020",Fuga terminó en incendio en Quito,"Cuatro sujetos asaltaron a una pareja dentro de su casa en Tumbaco, oriente de Quito. Cuando escapaban de la Policía, se chocaron y el carro se quemó."
401,"agosto 31, 2020","Fracturado y con ‘pacheco’, luego de ser lanzado escaleras abajo al patio del expenal","Un ladrón arrojó a un hombre dentro del expenal García Moreno, en Quito. Al parecer, el pillo se ‘rayó’ porque la víctima no se dejó robar"
402,"agosto 31, 2020",Golpeó a una señora para robarle la cartera,"Un asaltante pateó a una mujer en el suelo para quitarle su bolso, luego de que ella saliera dejando un dinero en una entidad financiera."
403,"agosto 30, 2020",Vendaron y maniataron a un hombre para llevársele la 'nave',"El ciudadano fue interceptado por asaltantes fuera de una gasolinera en Guayaquil, quienes lo retuvieron momentáneamente para robarle el carro"
404,"agosto 29, 2020",Agentes de la ATM investigados por presunta asociación ilícita,"A los uniformados se les dictaminó prisión preventiva, tras la audiencia de formulación de cargos efectuada anoche"
405,"agosto 27, 2020","No le robó, pero se lo 'ganó' de un piedrazo en la cara","Por intentar un asalto, un pillo le lanzó una piedra a su víctima y también la intimidó con un arma cortopunzante. Ocurrió en el centro de Guayaquil"
406,"agosto 26, 2020",Robo a personas: hay tantas modalidades que 'marean' hasta a la Policía,"Según la Policía, no se puede mantener un registro de la forma en la que se realiza cada uno de los atracos. Existen recomendaciones generales"
407,"agosto 25, 2020","Brandon Donatella: ""Ya no me voy a emborrachar""","Bebió tanto que no sabe quién le robó su celular, ni cómo llegó a enfrentarse a los agentes; solamente recuerda que estaba encerrada."
408,"agosto 24, 2020",Aún no hay culpables del robo a un periodista que agonizaba en hospital del IESS,"Al comunicador guayaquileño Augusto Itúrburu le sustrajeron una tarjeta de débito, mientras estaba internado en esa casa de salud, afectado por COVID"
409,"agosto 19, 2020",¡Trepó como ‘Spiderman’ para robar en la Nueva Kennedy!,"Un sujeto subió la cerca de un domicilio para luego sustraer varios objetos, en la ciudadela Nueva Kennedy, en Guayaquil"
410,"agosto 18, 2020",No necesitó violentar una puerta para robar,Un individuo llegó a un local de venta de ropa y con una llave abrió e ingresó para apoderarse de más de mil dólares
411,"agosto 17, 2020",Incendiados en su casa,Pillos habrían tratado de acabar con una familia que se defendió de un presunto intento de robo
412,"agosto 17, 2020",En el sur de Quito capturaron a dos sujetos con el cuerpo del delito,Los sospechosos fueron reconocidos por la víctima a quien habrían robado el teléfono celular minutos antes de que fueran aprehendidos
413,"agosto 16, 2020",¡Lo ‘empelotaron’ por ‘manilarga’!,se habría sustraído el celular de un vendedor de la bahía de Guayaquil. Lo desnudaron. Aseguran que fue una lección para que no vuelva a robar.
414,"agosto 15, 2020",¡Tan 'peladitos' y con un revólver!,"Dos menores de edad de 15 y de 17 años, quienes intentaron asaltar a dos ciudadanos, fueron aislados en el norte de Guayaquil"
415,"agosto 15, 2020",Se quedaron con las ganas de llevarse la caja fuerte de una avícola de Guayaquil,"Los sospechosos son venezolanos que alquilaron un local, para montar un negocio de calzado, junto al comercio de carne."
416,"agosto 14, 2020","Dejaron 'botada' a mujer, presunta cómplice de robo de una tricimoto","El asalto ocurrió ayer, en la cooperativa Ficoa de Montalvo, en el norte de Guayaquil. El vehículo fue recuperado, pero con un revólver dentro"
417,"agosto 14, 2020",Delincuentes se hicieron 'humo' con el carro de funcionario de la CTE,"En un video captado por las cámaras del sector dónde vive el afectado, se observa a los implicados llegar en un auto para cometer el delito"
418,"agosto 13, 2020",¡Hilda Murillo fue víctima de la delincuencia!,"A la cantante le robaron su auto, al pie de su domicilio. Los delincuentes la están 'chantajeando' y le piden 2.000 dólares para devolvérselo."
419,"agosto 13, 2020",30 días de 'cana' para sospechosos de asalto a bus,"El delito se cometió la mañana del pasado martes, en la Isla Trinitaria, al sur de Guayaquil. Se detuvo a cuatro personas implicadas"
420,"agosto 13, 2020",Taxista quedó amarrado y sin 'nave',"Al perjudicado le robaron su carro y lo abandonaron en Durán, pero él logró desatarse y avisar a la Policía. El auto luego fue recuperado"
421,"agosto 13, 2020",¡Grabados en acción!,Temor por aumento de asaltos y robos en la península. En varios locales los pillos quedaron evidenciados en las cámaras de videovigilancia
422,"agosto 12, 2020",¡Cayó el terror de David!,"La víctima conoció al hombre a través de una red social. Cuando decidió invitarlo a su casa, este lo habría drogado para robarle Ayer lo capturaron"
423,"agosto 09, 2020",¡Adiós al marido y al terrenito!,"En Quito, los pillos asesinaron al padre de familia por robarle 10 ‘lucas’. Con el dinero iban a comprar una propiedad."
424,"agosto 05, 2020",Abusada delante de sus dos hijas,"El presunto agresor, con otro cómplice, ingresó a la vivienda a robar, pero al ver a la mujer sin más adultos la amarró, manoseó e intentó violarla"
425,"agosto 05, 2020",Un amigo por Internet lo drogó y le vació el departamento,"El relato desesperado de un joven que fue víctima de un robo, en Quito, conmociona las redes sociales. La víctima al parecer fue escopolaminada"
426,"agosto 04, 2020",Le ‘volaron’ la jubilación desde un cajero,La víctima presentó la denuncia en la Fiscalía y espera que la justicia le ayude a recuperar su dinero
427,"agosto 03, 2020",Ocho 'pillos' fueron detenidos en tres distintos casos en Quito,Los asaltos se registraron en dos sectores del sur de la capital y uno en el norte. Varios de los sospechosos tienen antecedentes penales por robo.
428,"agosto 02, 2020","""Al lado mío me mataron a mi papá""","Asesinan a comerciante en el Guasmo. Este domingo, al mediodía, fue sepultado en el cementerio Ángel María Canals, en el suburbio de Guayaquil"
429,"agosto 01, 2020",'Pillo' disfrazado de indigente asesinó a comerciante,El hombre tenía 70 años y fue sorprendido en el momento en que salía de su vivienda para ir a comprar en un mercado
430,"julio 31, 2020",Asalto en 10 segundos,"Con arma en mano se llevaron dinero, celulares, bolsos y más a comensales de un restaurante de Babahoyo"
431,"julio 31, 2020",'Cayeron' dos con vehículos robados,"Un adolescente y un joven fueron detenidos por la Policía Nacional, en el guasmo, sur de Guayaquil"
432,"julio 30, 2020",Detienen a tres implicados en el robo y balacera en un hotel 'guayaco',El delito ocurrió en septiembre de 2019. Un policía resultó herido por el cruce de proyectiles
433,"julio 30, 2020",Lloró por ‘choreo’ y luego por bendición,"Un conductor se volcó en carretera colombiana. Lo saquearon y destruyeron su vehículo. Pero, una empresa le ayudó a reparar su auto gratuitamente."
434,"julio 29, 2020",El equipo radioactivo robado en Pifo podría causar daños a la salud,El aparato fue sustraído en esa parroquia ubicada al nororiente de Quito. Las autoridades piden no manipularlo
435,"julio 28, 2020",El presunto asesino de sus abuelos quería que pareciera un robo,El adolescente sospechoso del doble crimen brindó cafecito para el frío y habría manipulado la escena para que pensaran fueron unos pillos
436,"julio 27, 2020","Capturan a un menor sospechoso de asesinar a sus dos abuelos, en Quito","La Policía lo arrestó la tarde de este 27 de julio tras hacer las investigaciones en torno al caso que ha causado conmoción en La Argelia, en el sur."
437,"julio 23, 2020",¡Tremenda bronca por un triciclo en el Mercado Mayorista de Quito!,"Un menor de edad fue retenido como sospechoso de intento de robo. Policías intervinieron y fueron agredidos por el populacho, que causó algunos daños"
438,"julio 23, 2020",A dos presuntos 'caquitos' les dieron la tunda de sus vidas,"Moradores de Santa Rita, en el sur de Quito, explicaron que los sujetos huían luego de un atraco. La gente los rodeó y los arrojó contra el piso"
439,"julio 20, 2020",Le arrebataron seis mil dólares cuando iba al banco,Delincuentes interceptaron a la empleada de un local de venta de electrodomésticos del cantón Vinces
