,fecha,titulo,descripcion,is_fake,descripcion_stem
1098,20/09/2019,"Inseguridad en el barrio Granda Centeno, norte de Quito",El 18 de septiembre se registraron 3 hechos delictivos en el barrio Granda Centeno. A las 23:00 de ese día hombres desconocidos robaron un auto todoterreno. Según los vecinos de ese barrio de Quito en julio del 2019 se registraron 18 asaltos y robos.,0,septiembr registr hech delict barri grand centen d hombr desconoc rob aut todoterren seg n vecin barri quit juli registr asalt rob
1099,15/09/2019,"Atraparon a los presuntos responsables de un robo con muerte en un matrimonio en la Ecuatoriana, sur de Quito","En horas de la tarde de este domingo 15 de septiembre del 2019, según un reporte policial, se conoció que se identificó al vehículo tipo taxi Chevrolet Aveo, en el cual se movilizaron los presuntos participantes del robo registrado durante una recepción de un matrimonio en el sur de Quito.",0,hor tard doming septiembr seg n report policial conoci identific veh cul tip taxi chevrolet ave moviliz presunt particip rob registr recepci n matrimoni sur quit
1100,14/09/2019,Roban un inodoro de oro de la mansión inglesa donde nació Winston Churchill,"Un inodoro de oro de 18 quilates fue sustraído la pasada madrugada de Blenheim Palace, la mansión en la campiña inglesa donde nació el ex primer ministro británico Winston Churchill, ha confirmado este 14 de septiembre del 2019 la Policía.",0,inodor oro quilat sustr do pas madrug blenheim palac mansi n campi ingles naci ex prim ministr brit nic winston churchill confirm septiembr polic
1101,13/09/2019,Joven procesado por crimen de un conductor de bus fue condenado a 34 años de cárcel,"Un hombre de 22 años que fue procesado por el asesinato de un conductor de la cooperativa Coactur, disco 48, fue sentenciado. La pena es de 34 años y ocho meses de prisión.",0,hombr proces asesinat conductor cooper coactur disc sentenci pen ocho mes prisi n
1102,13/09/2019,Indignación por video que registra robo a vehículos en estacionamiento de local de comida en el norte de Quito,"Los clientes de un local de comidas en el norte de Quito, que dejaron sus vehículos estacionados en el parqueadero del restaurante, resultaron víctimas de un robo en el interior de sus automóviles. Las imágenes fueron captadas por una cámara de seguridad instalada en el estacionamiento y se han difundido en redes sociales.",0,client local com nort quit dej veh cul estacion parqueader restaur result v ctim rob interior autom vil im gen capt c mar segur instal estacion difund red social
1103,12/09/2019,"Universitarios detenidos por repartirse un bolso que hallaron con USD 49 000, que había sido robado en un asalto","Un estudiante de Enfermería encontró un bolso que contenía en su interior un total de USD 49 750 y 15 cheques. El hecho ocurrió en el centro de Guayaquil, en la Costa del Ecuador, después de que tres armados asaltaran al propietario de la maleta y dejaran el dinero escondido bajo un auto, con el fin de distraer a las autoridades.",0,estudi enferm encontr bols cont interior total usd chequ hech ocurri centr guayaquil cost ecuador despu s tres armad asalt propietari malet dej diner escond baj aut fin distr autor
1104,11/09/2019,Una cámara captó el robo a vehículos estacionados en un local de comida en Quito,Las imágenes de un video se viralizarón en redes sociales.,0,im gen vide viraliz n red social
1105,10/09/2019,"7 provincias, más afectadas por los robos a negocios","Los robos a locales comerciales a escala nacional aumentaron en el primer semestre del 2019. El último informe del Ministerio de Gobierno muestra que en el presente año este delito se ha incrementado en un 5,4%. Pichincha, Guayas, Manabí, El Oro, Azuay, Los Ríos y Santo Domingo de los Tsáchilas son las provincias más afectadas por este delito.",0,rob local comercial escal nacional aument prim semestr ltim inform ministeri gobiern muestr present delit increment pichinch guay manab oro azuay r sant doming ts chil provinci m s afect delit
1106,10/09/2019,Policía captura a sospechoso en intento de robo a un tráiler que transportaba equipos tecnológicos,"Agentes de la Policía Nacional impidieron que se llevara a cabo un robo a un tráiler que transportaba equipos tecnológicos en Guayaquil, Costa del Ecuador. Los uniformados informaron la noche del lunes 9 de septiembre del 2019 que como resultado del operativo, se detuvo a un sospechoso.",0,agent polic nacional impid llev cab rob tr iler transport equip tecnol gic guayaquil cost ecuador uniform inform noch lun septiembr result oper detuv sospech
1107,05/09/2019,Opinión de una feligresa ante robos en iglesias: ‘Es lamentable que cometan tal sacrilegio’,"Los feligreses en las iglesias de Guayaquil se sienten ofendidos por los robos cometidos en iglesias del Ecuador. Entre agosto y septiembre de 2019, se han registrado robos en una iglesia de Urdesa, en Guayaquil, una en Yaguachi (Guayas) y un asalto en un templo de Quero (Tungurahua).",0,feligres iglesi guayaquil sient ofend rob comet iglesi ecuador agost septiembr registr rob iglesi urdes guayaquil yaguachi guay asalt templ quer tungurahu
1108,05/09/2019,Colectivo denuncia el robo del testamento de Eugenio Espejo,"El colectivo cultural Cofradía de los Duendes denunció la mañana de este jueves 5 de septiembre del 2019, a través de sus redes sociales, el supuesto robo del testamento de Eugenio Francisco Xavier de Santa Cruz y Espejo. El documento, según la organización, tendría que reposar en el Archivo Nacional del Ecuador.",0,colect cultural cofr duend denunci ma ana juev septiembr trav s red social supuest rob testament eugeni francisc xavi sant cruz espej document seg n organizaci n tendr rep archiv nacional ecuador
1109,05/09/2019,"Sospechoso del robo de una iglesia de Quero, en Tungurahua, fue detenido","Los videos de las cámaras de seguridad delataron al sospechoso. En las imágenes se lo ve cuando ingresa a la iglesia del Santuario de la Virgen del Monte, del cantón Quero en Tungurahua y sustrae las limosnas, artículos electrónicos, estatuas religiosas. Antes de salir prende fuego en el interior del lugar y huye.",0,vide c mar segur delat sospech im gen ve ingres iglesi santuari virg mont cant n quer tungurahu sustra limosn art cul electr nic estatu religi sal prend fueg interior lug huy
1110,04/09/2019,Dos vehículos fueron robados de un condominio en el norte de Quito,"En el sector de San Carlos, en el norte de Quito, dos vehículos fueron sustraídos de un parqueadero de las torres El Pedregal, ubicadas en la intersección de la avenida Mariscal Sucre y calle Jorge Piedra.",0,sector san carl nort quit dos veh cul sustr dos parqueader torr pedregal ubic intersecci n aven mariscal sucr call jorg piedr
1111,04/09/2019,La alcaldesa Cynthia Viteri quiere que se exhiban los rostros de los delincuentes,"La alcaldesa de Guayaquil, Cynthia Viteri, quiere ver letreros que exhiban los rostros de los delincuentes y que la ley se ponga de lado de las víctimas. La Alcaldesa hizo las declaraciones la mañana de este miércoles 4 de septiembre del 2019 en el Salón de la Ciudad.",0,alcaldes guayaquil cynthi viteri quier ver letrer exhib rostr delincuent ley pong lad v ctim alcaldes hiz declar ma ana rcol septiembr sal n ciud
1112,03/09/2019,Vecinos de Calderón intentaron linchar a dos hombres en el norte de Quito,"Los moradores del sector de Calderón, en el norte de Quito, retuvieron, golpearon e intentaron incinerar a dos sospechosos de robo. Ambos están en una casa de salud con contusiones y quemaduras de segundo grado.",0,morador sector cald n nort quit retuv golp intent inciner dos sospech rob ambos est n cas salud contusion quemadur segund grad
1113,03/09/2019,Una mujer fue apuñalada y su hija degollada en Orellana; el sospechoso permanece detenido,"Un hombre recibió prisión preventiva durante una audiencia de flagrancia en la Unidad Judicial Penal, en el cantón Francisco de Orellana, luego de ser detenido por el delito de robo con resultado de muerte el pasado 1 de septiembre del 2019.",0,hombr recibi prisi n prevent audienci flagranci unid judicial penal cant n francisc orellan lueg ser deten delit rob result muert pas septiembr
1114,03/09/2019,Roban una obra del artista Banksy en el centro de París,"Una obra del artista Banksy que representa una rata agitando un lápiz fue “robada” junto al Centro Pompidou de París, anunció el martes 3 de septiembre del 2029 el famoso centro cultural.",0,obra artist banksy represent rat agit l piz rob junt centr pompidou par s anunci mart septiembr famos centr cultural
1115,31/08/2019,Dijeron que buscaban confesarse y asaltaron una iglesia en Yaguachi,"Fingieron querer confesarse y cuando ingresaron a la iglesia sacaron sus armas. Cuatro personas asaltaron la Catedral de San Jacinto en Yaguachi, en Guayas. Ocurrió a las 21:30 del viernes 30 de agosto del 2019.",0,fing quer confes ingres iglesi sac armas cuatr person asalt catedral san jacint yaguachi guay ocurri viern agost
1116,30/08/2019,Policía investiga alerta de robo en agencia bancaria en Naranjal,"La Policía Nacional investiga la tentativa de robo a una sucursal de BanEcuador este viernes 30 de agosto del 2019 en Naranjal, provincia de Guayas, en la que se emplearon supuestos chalecos bomba y se tomaron como rehenes a dos trabajadores de la entidad bancaria.",0,polic nacional investig tentat rob sucursal banecu viern agost naranjal provinci guay emple supuest chalec bomb tom rehen dos trabaj entid bancari
1117,30/08/2019,Dos presuntos sacapintas fueron detenidos la provincia de El Oro,La Policía Nacional informó este viernes 30 de agosto del 2019 que dos ciudadanos fueron detenidos por el delito de robo bajo la modalidad de sacapintas en la provincia de El Oro.,0,polic nacional inform viern agost dos ciudadan deten delit rob baj modal sacapint provinci oro
1118,28/08/2019,Jóvenes que hurtaron dos bicicletas a extranjeras fueron castigados con agua y ortiga,"Con agua y ortiga fueron castigados los hermanos Jaime y Cesar Ch., este miércoles, 28 de agosto del 2019. Los cabildos y dirigentes indígenas aplicaron la justicia indígena en la plaza central de la parroquia Salinas del cantón Guaranda, en la provincia de Bolívar.",0,agu ortig castig herman jaim ces ch rcol agost cabild dirigent ind gen aplic justici ind gen plaz central parroqui salin cant n guarand provinci bol var
1119,28/08/2019,"La jueza que liberó a una banda en Monte Sinaí es investigada y no puede atender causas penales, en Guayaquil",El Consejo Nacional de la Judicatura informó este miércoles 28 de agosto de 2019 que la jueza Tatiana Avellán fue trasladada a otra unidad judicial mientras dure la investigación disciplinaria a algunos servidores judiciales.,0,consej nacional judicatur inform rcol agost juez tatian avell n traslad unid judicial mientr dur investigaci n disciplinari servidor judicial
1120,28/08/2019,Hermanos serán sometidos a la justicia indígena por el robo de las bicicletas de dos turistas en Guaranda,"Los hermanos Jaime y Cesar Ch., confesaron ante los cabildos y dirigentes indígenas de la parroquia Salinas del cantón Guaranda, en la provincia de Bolívar, de haberse sustraído las bicicletas de las turistas de nacionalidades alemana (María Garus) y polaca (Anni Karesart).",0,herman jaim ces ch confes cabild dirigent ind gen parroqui salin cant n guarand provinci bol var hab sustr do biciclet turist nacional aleman mar garus polac anni karesart
1121,27/08/2019,Cabildos de Guaranda y de la Policía Nacional investigarán el hurto de dos bicicletas a extranjeras,"Los dirigentes indígenas y cabildos de la parroquia Salinas del cantón Guaranda, en Bolívar, se reunirán para conformar una comisión que investigará el hurto de dos bicicletas de propiedad de las turistas de nacionalidad alemana (María Garus) y polaca (Anni Karesart). La sesión extraordinaria se realizará este martes 27 de agosto del 2019.",0,dirigent ind gen cabild parroqui salin cant n guarand bol var reun n conform comisi n investig hurt dos biciclet propied turist nacional aleman mar garus polac anni karesart sesi n extraordinari realiz mart agost
1122,26/08/2019,Adulto mayor murió apuñalado por asaltantes; salió a caminar en La Vicentina,"La Dirección de Delitos Contra la Vida (Dinased) investiga un homicidio ocurrido el domingo 25 de agosto del 2019. Según las primeras versiones, Jaime B., de 78 años, fue apuñalado en las calles Mariano Ortiz y La Condamine, cerca de pista atlética de Los Chasquis, en La Vicentina, en el norte de Quito.",0,direcci n delit vid dinas investig homicidi ocurr doming agost seg n primer version jaim b apu alad call marian ortiz condamin cerc pist atl tic chasquis vicentin nort quit
1123,25/08/2019,El robo a personas impacta con fuerza en 16 provincias; 14 912 casos se registraron de enero a junio del 2019,"Los casos se reportan a diario. Los asaltos a personas se perpetran en restaurantes, en vías, en locales, en el interior de los autos. Un informe estadístico del Ministerio de Gobierno muestra que este ilícito aumentó en un 9,43% en el país. 16 provincias están más afectadas.",0,cas report diari asalt person perpetr restaur v as local interior aut inform stic ministeri gobiern muestr il cit aument pa s provinci est n m s afect
1124,19/08/2019,Pescadores y cangrejeros reclaman seguridad en sus faenas,"Los pescadores artesanales del puerto de Santa Rosa, en la provincia de Santa Elena, reclaman seguridad. Este lunes 19 de agosto del 2019 decenas de personas realizaron una marcha para protestar por inseguridad en el mar y pidieron la declaratoria de emergencia del sector.",0,pescador artesanal puert sant ros provinci sant elen reclam segur lun agost decen person realiz march protest insegur mar pid declaratori emergent sector
1125,19/08/2019,Video registró robo en un local comercial en Quito,"Un video registró la modalidad de un grupo de personas para robar dinero de un local comercial en Carapungo, norte de Quito.",0,vide registr modal grup person rob diner local comercial carapung nort quit
1126,19/08/2019,Personas involucran a menor para cometer delitos en locales en Carapungo,"Cinco personas participaron en el robo a un local comercial ubicado en las calles Jaime Roldós y Río Cayambe, en Carapungo, en el norte de Quito. El hecho se registró el sábado 17 de agosto del 2019.",0,cinc person particip rob local comercial ubic call jaim rold s r cayamb carapung nort quit hech registr s bad agost
1127,18/08/2019,El robo de cable de cobre en Quito obliga a cambiar por aluminio,"Jueves, 8 de agosto del 2019. 04:00. Los moradores de dos cuadras a la redonda de la 6 de Diciembre y Lizardo García (norte de la capital) se quedaron sin energía eléctrica. A las 10:00, la novedad fue reportada a la Empresa Eléctrica Quito (EEQ); una hora después, una vez investigada la causa de la falla, llegó el grupo de Red Aérea.",0,juev agost morador dos cuadr redond diciembr lizard garc nort capital qued energ ctric noved report empres ctric quit eeq hor despu s vez investig caus fall lleg grup red rea
1128,17/08/2019,Un policía murió tras ser apuñalado en el noroeste de Guayaquil,"Un policía murió apuñalado cuando una persona intentó robarle, en el noroeste de la ciudad de Guayaquil. El agente identificado como Ángelo Palacios se encontraba en una reunión familiar, cuando fue apuñalado, la noche del 16 de agosto del 2019.",0,polic muri apu alad person intent rob noroest ciud guayaquil agent identific ngel palaci encontr reuni n famili apu alad noch agost
1129,16/08/2019,Fiscalía imputó cargos por homicidio a cantante que mató al hombre que asesinó a su esposa en un robo,"La muerte de un asaltante por parte de una de sus víctimas durante un robo se ha convertido en el centro de la polémica en Colombia, porque juristas consideran que se debe aplicar el concepto de legítima defensa, mientras se le sigue un proceso por homicidio.",0,muert asalt part v ctim rob convert centr pol mic colombi jurist consider deb aplic concept leg tim defens mientr sig proces homicidi
1130,13/08/2019,Una persona sustrae un objeto de la cartera de mujer que reza en una iglesia de Guayaquil y todo queda en video,"Una feligresa se arrodilla en el banquillo de la Parroquia San Antonio María Claret, también conocida como la iglesia Redonda de Urdesa, en Guayaquil. Mientras sus pertenencias yacen en la banca, detrás de ella, un hombre que se encuentra en el asiento trasero busca en su bolso y saca de él un teléfono celular.",0,feligres arrodill banquill parroqui san antoni mar claret tambi n conoc iglesi redond urdes guayaquil mientr pertenent yac banc detr s hombr encuentr asient traser busc bols sac l tel fon celul
1131,13/08/2019,Cámaras de seguridad registraron un robo en una iglesia de Guayaquil,"Una feligresa se arrodilla en el banquillo de la Parroquia San Antonio María Claret, también conocida como la iglesia Redonda de Urdesa, en Guayaquil. Mientras sus pertenencias yacen en la banca, detrás de ella, un hombre que se encuentra en el asiento trasero busca en su bolso y saca de él un teléfono celular.",0,feligres arrodill banquill parroqui san antoni mar claret tambi n conoc iglesi redond urdes guayaquil mientr pertenent yac banc detr s hombr encuentr asient traser busc bols sac l tel fon celul
1132,13/08/2019,Cámara de video registra asalto en un restaurante en el norte de Quito,"El violento asalto a un grupo de personas, que ingerían alimentos en un local de comida el pasado viernes 9 de agosto del 2019, quedó registrado en un video. Las imágenes muestran a tres personas que a mano armada amenazan y despojan de sus pertenencias a los clientes de un restaurante ubicado en el sector de Carapungo, norte de Quito.",0,violent asalt grup person inger an aliment local com pas viern agost qued registr vide im gen muestr tres person man armad amenaz despoj pertenent client restaur ubic sector carapung nort quit
1133,13/08/2019,Cantante colombiano mató al hombre que asesinó a su esposa en un robo,"La madrugada del sábado 10 de agosto del 2019, el cantante colombiano Richard Muñoz y su esposa Charlotte Cobos fueron víctimas de un asalto. En medio del robo, el atracador apuñaló en el cuello a la mujer. Entonces, Muñoz tomó el arma cortopunzante y mató al agresor. Los hechos tuvieron lugar en el municipio colombiano de Fusagasugá.",0,madrug s bad agost cantant colombian richard mu oz espos charlott cob v ctim asalt medi rob atrac apu cuell muj entonc mu oz tom arma cortopunz mat agresor hech lug municipi colombian fusagasug
1134,06/08/2019,Encapuchados agredieron a mujer de escasos recursos para robarle el dinero que reunió en comida solidaria en Quito,"El domingo 21 de julio del 2019, Marcela (nombre protegido), de 48 años, organizó una comida solidaria para ayudar económicamente a su hermana que tiene graves problemas de salud por insuficiencia renal. Ese día, ella y su hija cocinaron seco de gallina, hornado y encebollado. Más de 30 personas acudieron a su casa, en el centro de Quito, para colaborar.",0,doming juli marcel nombr proteg organiz com solidari ayud econ mic herman grav problem salud insuficient renal d hij cocin sec gallin horn enceboll m s person acud cas centr quit colabor
1135,06/08/2019,Robo multimillonario de monedas de oro en la Casa de Moneda de México,"Un grupo armado atracó este martes, 6 de agosto del 2019, la Casa de Moneda del céntrico Paseo de la Reforma de la Ciudad de México y robó monedas de oro con un precio estimado, todavía por confirmar, de más de 50 millones de pesos (USD 2,5 millones).",0,grup armad atrac mart agost cas moned c ntric pase reform ciud m xic rob moned oro preci estim todav confirm m s millon pes usd millon
1136,05/08/2019,"Desconocidos se robaron el sistema de airbag de un auto en el Parque Equinoccial, norte de Quito","Una familia sufrió el robo del sistema de airbag de su auto Chevrolet Sail al mediodía del domingo 4 de agosto del 2019, en el Parque Metropolitano Equinoccial, ubicado en Pomasqui, vía a la Mitad del Mundo, en el noroccidente de Quito. Los afectados estacionaron su vehículo en el parqueadero de ese lugar para pasear con sus mascotas.",0,famili sufri rob sistem airbag aut chevrolet sail mediod doming agost parqu metropolitan equinoccial ubic pomasqui v mit mund noroccident quit afect estacion veh cul parqueader lug pas mascot
1137,03/08/2019,Detienen a cuarto sospechoso de cinematográfico robo de carga de oro en Brasil,"La Policía brasileña detuvo este sábado 3 de agosto de 2019 a un cuarto sospechoso de haber participado en julio pasado de un cinematográfico robo de una carga de casi 720 kilos de oro en una terminal del aeropuerto internacional de Sao Paulo, la mayor ciudad del país, informaron fuentes oficiales.",0,polic brasil detuv s bad agost cuart sospech hab particip juli pas cinematogr fic rob carg casi kil oro terminal aeropuert internacional sao paul mayor ciud pa s inform fuent oficial
1138,02/08/2019,"Mujer roba USD 1,78 millones en joyas haciéndose pasar por una princesa","Una mujer robó joyas en un exclusivo establecimiento de París por valor de USD 1,78 millones al hacerse pasar por una princesa emiratí y sustituir los originales por cubitos de caldo de carne, informaron este viernes, 2 de agosto del 2019, medios locales.",0,muj rob joy exclus establec par s valor usd millon hac pas princes emirat sustitu original cubit cald carn inform viern agost medi local
1139,01/08/2019,Sacapintas golpearon a hombre dentro de un restaurante para robarle; ocurrió en Tumbaco,"Un hombre que retiró aproximadamente USD 7000 de un banco fue atacado violentamente por dos sacapintas (personas que asaltan a clientes de bancos), que trataron de arrebatarle el dinero sin conseguirlo. El hecho se produjo a las 13:00 del viernes 26 de julio del 2019 en un restaurante ubicado en el centro de Tumbaco, una parroquia del oriente de Quito.",0,hombr ret aproxim usd banc atac violent dos sacapint person asalt client banc trat arrebat diner consegu hech produj viern juli restaur ubic centr tumbac parroqui orient quit
1140,31/07/2019,Momento en que unos hombres habrían robado un domicilio en Carapungo,"A las 05:18 del 30 de julio, la Policía recibió la denuncia de un robo en una vivienda. La Policía montó un operativo y a las 10:45 y dos de los tres hombre fueron detenidos en un terreno baldío. Los hombres se llevaron equipos valorados en USD 4 000.",0,juli polic recibi denunci rob viviend polic mont oper dos tres hombr deten terren bald hombr llev equip valor usd
1141,31/07/2019,Conductores preocupados por asaltos a buses interparroquiales en Quito,"Los asaltos a los buses que prestan servicio a las parroquias orientales de Quito como: Tumbaco, Pifo, Puembo, Yaruquí y El Quinche causan preocupación. Los dirigentes de la Sociedad de Empresas de Transportes de Pasajeros Nororiental (Sotranor) mantienen reuniones de forma permanente para analizar el problema y pedir a la Policía Nacional que investigue y dé con el paradero de los desconocidos que roban a los pasajeros.",0,asalt bus prest servici parroqui oriental quit tumbac pif puemb yaruqu quinch caus preocupaci n dirigent socied empres transport pasajer nororiental sotranor mantien reunion form permanent analiz problem ped polic nacional investig d parader desconoc rob pasajer
1142,31/07/2019,Dos personas fueron detenidas por el supuesto robo a una casa en Carapungo,"Dos hombres fueron detenidos a las 10:45 de ayer, martes 30 de julio del 2019, por los agentes de Policía del subcircuito Calderón 2, en el norte de Quito. Ellos son investigados por el robo perpetrado en una casa del sector.",0,dos hombr deten ayer mart juli agent polic subcircuit cald n nort quit investig rob perpetr cas sector
1143,30/07/2019,"Personas armadas asaltaron un local con 20 clientes en Carcelén, en Quito","Los dos hombres portaban armas de fuego cuando ingresaron al local ubicado en la avenida Clemente Yerovi y calle Isidro Ayora de Carcelén, un barrio de 138 000 habitantes ubicado en el extremo norte de Quito.",0,dos hombr port armas fueg ingres local ubic aven clement yerovi call isidr ayor carcel n barri habit ubic extrem nort quit
1144,30/07/2019,Usos que tal vez no conocía del papel aluminio: mejorar el WiFi y evitar el robo de vehículos,"Direccionar la señal inalámbrica del Internet y evitar el robo de automóviles. Estos son algunos de los usos que también se puede dar al papel aluminio, según explica la BBC.",0,direccion inal mbric internet evit rob autom vil usos tambi n pued dar papel alumini seg n explic bbc
1145,26/07/2019,103 detenidos en un megaoperativo ejecutado en 14 provincias de Ecuador,La Policía Nacional desarticuló 16 bandas delictivas que operaban en 14 provincias del país. Así lo informó la ministra María Paula Romo en una rueda de prensa este viernes 26 de julio del 2019.,0,polic nacional desarticul band delict oper provinci pa s as inform ministr mar paul rom rued prens viern juli
1146,25/07/2019,Hombres armados roban cerca de una tonelada de oro en el mayor aeropuerto de Brasil,"Un grupo de ocho sospechosos fuertemente armados y vestidos como agentes de la Policía Federal de Brasil robaron este jueves 25 de julio del 2019 cerca de 750 kilogramos de oro almacenados en una terminal de carga del aeropuerto internacional de Guarulhos, en la región metropolitana de Sao Paulo, informaron fuentes oficiales.",0,grup ocho sospech fuertement armad vest agent polic federal brasil rob juev juli cerc kilogr oro almacen terminal carg aeropuert internacional guarulh regi n metropolitan sao paul inform fuent oficial
1147,25/07/2019,"¿Cuál es el nombre correcto de la cárcel: Latacunga, Sierra Norte o Cotopaxi?","Cinco años después de que comenzara a operar la cárcel, el pronunciamiento de los moradores de Latacunga, de los dirigentes barriales y de las autoridades ha crecido poco a poco.",0,cinc despu s comenz oper c rcel pronunci morador latacung dirigent barrial autor crec
1148,25/07/2019,Deportistas y transeúntes del parque La Carolina están alarmados por los robos y el expendio de droga,"En los alrededores y al interior del parque La Carolina, ubicado en el norte de Quito, deportistas y transeúntes están preocupados por los constantes robos, asaltos y la venta de sustancias ilícitas que se realiza en el sector.",0,alrededor interior parqu carolin ubic nort quit deport trans ntes est n preocup constant rob asalt vent sustanci il cit realiz sector
1149,24/07/2019,Rapero Tay-K sentenciado a 55 años de prisión por robo que dejó un fallecido,"El rapero Tak-K, de 19 años, fue condenado este martes 23 de julio de 2019 en Texas a 55 años de prisión por homicidio durante un robo en 2016, y recibió sentencias adicionales de 30 años por robo agravado y de 13 años por dos cargos de robo, informaron hoy, 24 de julio de 2019, los medios locales.",0,raper tak k conden mart juli tex prisi n homicidi rob recibi sentenci adicional rob agrav dos carg rob inform hoy juli medi local
1150,23/07/2019,Una pareja fue castigada en una comunidad indígena de Chimborazo,"El robo de 17 quintales de papas y ocho quintales de arvejas levantó a la comunidad Sulsul, en Licto, una parroquia situada a 50 minutos de Riobamba. Una pareja de esposos, quienes reconocieron ser los autores del hurto, recibió justicia indígena la noche del lunes 22 de julio del 2019.",0,rob quintal pap ocho quintal arvej levant comun sulsul lict parroqui situ minut riobamb parej espos reconoc ser autor hurt recibi justici ind gen noch lun juli
1151,23/07/2019,Arrestan a hombre con herramientas de robo fuera de la casa de Taylor Swift,"Un hombre de Iowa, Estados Unidos, que viajó a la pequeña ciudad de Rhode Island planeando “visitar” a la súper estrella del pop Taylor Swift, fue arrestado y acusado de posesión de herramientas de robo, dijo la policía el martes 23 de julio del 2019.",0,hombr iow unid viaj pequ ciud rhod island plan visit s per estrell pop taylor swift arrest acus posesi n herramient rob dij polic mart juli
1152,23/07/2019,Un accidente deja al descubierto a un cura que robaba a sus fieles en EE.UU.,"Cuando los equipos de emergencia llegaron al lugar de un accidente automovilístico, encontraron a un sacerdote con la cadera fracturada y, para su sorpresa, bolsas llenas dinero que presuntamente se robó de la iglesia en California, EE.UU., donde servía.",0,equip emergent lleg lug accident automovil stic encontr sacerdot cader fractur sorpres bols llen diner presunt rob iglesi californi ee uu serv
1153,22/07/2019,Dos bandas que asaltaban en el sur de Quito fueron detenidas,"La Policía Nacional apresó a dos grupos delincuenciales que operaban en el sur de Quito. Ellos robaban y asaltaban personas, vehículos y vendían droga, según las autoridades.",0,polic nacional apres dos grup delincuencial oper sur quit rob asalt person veh cul vend an drog seg n autor
1154,22/07/2019,Justicia indígena a tres acusados de intentar robar un vehículo en Otavalo,"Los habitantes de la comunidad de Peguche, Otavalo (Imbabura), castigaron este lunes 22 de julio del 2019 a tres personas, acusadas de robar un vehículo. Esto luego de que una resolución del Consejo de Cabildos que instó a aplicar la justicia indígena, amparada en el artículo 171 de la Constitución de Ecuador.",0,habit comun peguch otaval imbabur castig lun juli tres person acus rob veh cul lueg resoluci n consej cabild inst aplic justici ind gen ampar art cul constituci n ecuador
1155,22/07/2019,"Un desconocido robó una bicicleta en el sector de El Labrador, en Quito","Dos hombres hablan en la calle junto a dos bicicletas. Ambos tienen ropa deportiva y cascos para montar bicicleta, el ciudadano con buso blanco hace gestos con sus manos y levanta una de las bicicletas mientras habla, monta el vehículo de dos ruedas y da una vuelta, luego ya no aparece en las imágenes. El video circula en redes sociales este lunes 22 de julio del 2019.",0,dos hombr habl call junt dos biciclet ambos rop deport casc mont biciclet ciudadan bus blanc hac gest man levant biciclet mientr habl mont veh cul dos rued da vuelt lueg aparec im gen vide circul red social lun juli
1156,19/07/2019,Intentar robar la vivienda de la actriz mexicana Angélica Rivera,"La actriz y ex primera dama mexicana Angélica Rivera, quien fue esposa del exmandatario Enrique Peña Nieto (2012-2018), sufrió un intento de robo en la madrugada de este viernes 19 de julio del 2019 en su casa de la capital.",0,actriz ex primer dam mexican ang lic river espos exmandatari enriqu pe niet sufri intent rob madrug viern juli cas capital
1157,18/07/2019,Dos personas detenidas por el robo de 30 000 libras de camarón,"El Grupo de Intervención y Rescate (GIR) detuvo a dos personas implicadas en el robo de un cargamento de camarón, en la isla Puná (Guayaquil). El hecho ocurrió la madrugada de este jueves 18 de julio del 2019, aproximadamente a las 05:00.",0,grup intervenci n rescat gir detuv dos person implic rob cargament cam n isla pun guayaquil hech ocurri madrug juev juli aproxim
1158,18/07/2019,Un robo obliga a cerrar icónico museo infantil venezolano tras 37 años activo,"El Museo de los Niños de Caracas, inaugurado en 1982 como el primero en su estilo de Latinoamérica, cerró sus puertas, según ha trascendido este jueves 18 de julio del 2019, debido a un robo que dejó sin electricidad la mayoría de sus atracciones sin que hasta ahora se conozca una pronta solución por parte de la estatal venezolana Corpoelec.",0,muse carac inaugur primer estil latinoam ric cerr puert seg n trascend juev juli deb rob dej electr mayor atraccion ahor conozc pront soluci n part estatal venezolan corpoelec
1159,18/07/2019,FaceApp y otras 12 000 aplicaciones roban información sin autorización,Miles de personas en el mundo se han divertido con los filtros para envejecer o rejuvenecer que brinda FaceApp. Pero la alegría de usar esta aplicación acaba al enterarse que subir imágenes pone en riesgo la seguridad digital personal.,0,mil person mund divert filtr envejec rejuvenec brind faceapp alegr usar aplicaci n acab enter sub im gen pon riesg segur digital personal
1160,12/07/2019,"35 kilómetros de vía férrea en Chunchi, Chimborazo, desaparecieron","Una maqueta de la locomotora a vapor, que hasta hace 40 años pasaba a diario por Chunchi, se exhibe en un improvisado museo instalado en la vieja Estación del Tren de ese cantón, situado al sur de Chimborazo.",0,maquet locomotor vapor hac pas diari chunchi exhib improvis muse instal viej estaci n tren cant n situ sur chimboraz
